	dna_max	dna_entropy	dna_thresh_25	dna_thresh_50	dna_thresh_75	dna_zthresh_above_0.5	dna_zthresh_above_1	dna_zthresh_above_2	dna_zthresh_above_3	dna_sig_win_num	domain_length	avg_protein_len	avg_phastCons	avg_phyloP	avg_maf	avg_blosum	avg_hindex	avg_positve_cnt	avg_solvent_acc	avg_helix_prob	avg_sheet_prob	avg_turn_prob	max_pfam_C	max_pfam_H	max_pfam_K	max_pfam_R	pfam_prob_max	cnt_pfam_conserved	rna_max	rna_entropy	rna_thresh_25	rna_thresh_50	rna_thresh_75	rna_zthresh_above_0.5	rna_zthresh_above_1	rna_zthresh_above_2	rna_zthresh_above_3	rna_sig_win_num	ion_max	ion_entropy	ion_thresh_25	ion_thresh_50	ion_thresh_75	ion_zthresh_above_0.5	ion_zthresh_above_1	ion_zthresh_above_2	ion_zthresh_above_3	ion_sig_win_num	peptide_max	peptide_entropy	peptide_thresh_25	peptide_thresh_50	peptide_thresh_75	peptide_zthresh_above_0.5	peptide_zthresh_above_1	peptide_zthresh_above_2	peptide_zthresh_above_3	peptide_sig_win_num	sm_max	sm_entropy	sm_thresh_25	sm_thresh_50	sm_thresh_75	sm_zthresh_above_0.5	sm_zthresh_above_1	sm_zthresh_above_2	sm_zthresh_above_3	sm_sig_win_num
Rad60-SLD	0.003155093640089035	0.9187131738414035	1.0	0.9861111111111112	0.8194444444444444	0.0	0.0	0.0	0.0	69	72.0	411.73532840115666	0.9193809523809524	4.200015460729746	0.00025285176468554466	-0.13753029378029374	-0.3395829265798307	5.166666666666667	57.68356750713562	0.22721698207495422	0.34095795330934653	0.4317223285592094	0.09487737600964567	0.07431741255533936	0.2823465674533153	0.1708225466828272	0.7006197349320044	7.0	0.0062409574165940285	0.9314209262902404	1.0	1.0	1.0	0.013888888888888888	0.0	0.0	0.0	72	0.00224297889508307	0.9580319698002651	0.9818181818181818	0.6727272727272727	0.21818181818181817	0.0	0.0	0.0	0.0	12	0.019524354487657547	0.7298364689088563	0.9761904761904762	0.7619047619047619	0.19047619047619047	0.047619047619047616	0.0	0.0	0.0	8.0	0.08909056335687637	0.9625052765842314	1.0	0.6470588235294118	0.014705882352941176	0.029411764705882353	0.0	0.0	0.0	0
Recep_L_domain	5.743424117099494e-05	0.9381453367794556	0.14414414414414414	0.0	0.0	0.0	0.0	0.0	0.0	0	112.0	1309.1069569569574	0.8639205312431962	4.1312138036141945	1.6255263456313456e-05	-0.11585156585156584	0.10150507650507648	1.2882882882882882	47.69742027742028	0.2624430358930359	0.3202497497497498	0.4174211211211212	0.922267469891022	0.0869823547381372	0.18996983169143788	0.17363671624700158	0.922267469891022	10.0	0.00037643921677954495	0.9562655549348932	0.6576576576576577	0.18018018018018017	0.009009009009009009	0.0	0.0	0.0	0.0	0	0.3408185839653015	0.3940920818028734	0.9819819819819819	0.7207207207207207	0.3333333333333333	0.009009009009009009	0.009009009009009009	0.009009009009009009	0.009009009009009009	49	0.0004562835092656313	0.9162177665785	0.2222222222222222	0.011111111111111112	0.0	0.0	0.0	0.0	0.0	0.0	0.13934636116027832	0.9765997645382132	1.0	0.6822429906542056	0.018691588785046728	0.018691588785046728	0.009345794392523364	0.0	0.0	0
RhoGAP	0.0017686641076579692	0.9328851516108583	0.993421052631579	0.9013157894736842	0.40131578947368424	0.0	0.0	0.0	0.0	84	152.0	995.0272460596148	0.8709752726052675	4.150616977017279	0.00010777862250807906	-0.09424568717535796	-0.15145168333370637	7.427631578947368	52.18456332342941	0.5604987987170817	0.07510154629537923	0.3644770531115204	0.2897345847719431	0.273082863649881	0.699821483523935	0.6598584082049299	0.7498140773874568	15.0	0.000723318022210151	0.9954458982785725	1.0	1.0	0.34210526315789475	0.0	0.0	0.0	0.0	75	0.0049177268519997605	0.928987270595755	0.8758620689655172	0.5517241379310345	0.1724137931034483	0.0	0.0	0.0	0.0	35	0.011553824879229069	0.8284273693394647	0.9078947368421053	0.4868421052631579	0.09868421052631579	0.0	0.0	0.0	0.0	18.0	0.2906845808029175	0.8915520059029747	0.6950354609929078	0.1276595744680851	0.0070921985815602835	0.0070921985815602835	0.0070921985815602835	0.0070921985815602835	0.0070921985815602835	0
Rhodanese	0.001382289221510291	0.8871857682074262	0.8691588785046729	0.4953271028037383	0.09345794392523364	0.0	0.0	0.0	0.0	9	107.0	464.26360567515155	0.8394857841245337	3.498280972597453	2.4592612943516602e-05	-0.2686658357219105	-0.2437475360121762	3.1121495327102804	51.34181005733411	0.3704912399335758	0.19213087953899008	0.4384973617005198	0.3419399986004989	0.4343997873014835	0.19379197287828104	0.6388280200697621	0.8681853936273386	8.0	0.0017968767788261175	0.9455857718130708	1.0	0.8785046728971962	0.42990654205607476	0.0	0.0	0.0	0.0	63	0.12554749846458435	0.38153983534148195	0.504950495049505	0.2376237623762376	0.0891089108910891	0.019801980198019802	0.009900990099009901	0.009900990099009901	0.0	13	0.0039333608001470574	0.7744367191233255	0.5420560747663551	0.2616822429906542	0.06542056074766354	0.0	0.0	0.0	0.0	5.0	0.6563094258308411	0.9733134467763812	1.0	1.0	0.9425287356321839	1.0	0.16091954022988506	0.06896551724137931	0.034482758620689655	87
Ribosomal_L7Ae	0.3780888020992279	0.25847118615808495	1.0	0.9473684210526315	0.7473684210526316	0.021052631578947368	0.021052631578947368	0.021052631578947368	0.021052631578947368	92	95.0	321.1608771929824	0.8700619554695064	4.5683910939012575	0.0004451942174056352	-0.05802005012531324	0.022918660287081397	1.4736842105263157	50.75942105263157	0.40395392610313663	0.22226162413609785	0.37412221158958	0.4105038382297469	0.2135274250492088	0.4085871687716674	0.14883454890979533	0.9608374798252876	4.0	0.019685743376612663	0.6447239934703377	1.0	0.9375	0.453125	0.046875	0.03125	0.015625	0.0	34	0.012171357870101929	0.7729784342496897	0.4	0.1368421052631579	0.031578947368421054	0.0	0.0	0.0	0.0	3	0.014834094792604446	0.9600431997493266	1.0	1.0	0.9195402298850575	0.011494252873563218	0.0	0.0	0.0	87.0	0.015822704881429672	0.9314299750350068	0.08421052631578947	0.0	0.0	0.0	0.0	0.0	0.0	0
Ribosomal_S4	0.08761923015117645	0.8084777311174819	1.0	1.0	1.0	0.08196721311475409	0.06557377049180328	0.01639344262295082	0.0	61	83.0	188.672131147541	0.9425	4.273915254237288	2.287434426229508e-06	0.14754098360655737	-0.8237704918032787	0.5081967213114754	73.96639344262296	0.5381803278688526	0.05833606557377048	0.4059180327868852	0.12280715493787787	0.13545307616552282	0.3991172682043133	0.5646213214842684	0.8086007453479858	6.0	0.1364585906267166	0.9300938398561746	1.0	1.0	1.0	1.0	0.9411764705882353	0.6862745098039216	0.5882352941176471	51	0.0015518588479608295	0.830486229184499	0.03278688524590164	0.01639344262295082	0.01639344262295082	0.0	0.0	0.0	0.0	0	0.04661710560321808	0.9160319966331478	1.0	1.0	1.0	0.03278688524590164	0.01639344262295082	0.01639344262295082	0.0	61.0	0.00984041579067707	0.9320726871668555	0.01639344262295082	0.0	0.0	0.0	0.0	0.0	0.0	0
Ricin_B_lectin	0.001672821817919612	0.85151152365382	0.7716535433070866	0.3779527559055118	0.07874015748031496	0.0	0.0	0.0	0.0	11	127.0	682.5238229064246	0.8232216958211857	3.675295432458698	0.0007097109542936887	-0.3973910527830418	-0.5395699081927198	2.2440944881889764	57.35846540823161	0.09730077614213567	0.3780233498852888	0.5253714679617411	0.7629826401908185	0.159264330681141	0.18756496754750845	0.2715388651851192	0.7629826401908185	11.0	0.0004436694725882261	0.9886593387011923	1.0	0.8110236220472441	0.047244094488188976	0.0	0.0	0.0	0.0	3	0.009864693507552149	0.83370042691852	0.7363636363636363	0.34545454545454546	0.10909090909090909	0.0	0.0	0.0	0.0	10	0.016794441267848015	0.9307113229363774	1.0	1.0	0.7480314960629921	0.03937007874015748	0.0	0.0	0.0	120.0	0.004945094231516123	0.9398098116661047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
RnaseA	0.0003637103654909879	0.9453824800663899	0.8545454545454545	0.5818181818181818	0.09090909090909091	0.0	0.0	0.0	0.0	3	121.0	164.83099804236167	0.3083546273546273	0.33744389844389844	0.0007589091563017792	-0.6662955501798477	-0.6315001412728685	1.71900826446281	63.80852147852148	0.23519682665819028	0.22565882526564346	0.5392436343959072	0.8525358652797743	0.2653965915119891	0.2992637462280193	0.16883725773444386	0.8525358652797743	9.0	0.0004959593643434347	0.9125151439517327	0.4380165289256198	0.09090909090909091	0.049586776859504134	0.0	0.0	0.0	0.0	9	0.009087703190743923	0.912258608243503	0.9647058823529412	0.8117647058823529	0.47058823529411764	0.0	0.0	0.0	0.0	47	0.005280391778796911	0.9044501256311208	0.9669421487603306	0.5950413223140496	0.049586776859504134	0.0	0.0	0.0	0.0	10.0	0.19316717982292173	0.9169342271474262	1.0	0.7714285714285715	0.08571428571428572	0.08571428571428572	0.05714285714285714	0.02857142857142857	0.0	0
S1	0.00042910329648293566	0.9313728801533736	0.8666666666666667	0.6533333333333333	0.24	0.0	0.0	0.0	0.0	25	75.0	1236.5469292929295	0.8996070491188601	4.29859805024372	1.2090681696969696e-05	-0.09931746031746033	-0.06517979797979799	1.72	53.50320404040404	0.12196668686868686	0.478173313131313	0.39878125252525254	0.042006118194927736	0.21220977262966514	0.3357360477214842	0.2085200665350376	0.6681584052162158	5.0	0.0018566497601568692	0.9259226135391881	1.0	0.8461538461538461	0.5192307692307693	0.0	0.0	0.0	0.0	32	0.0013008775422349572	0.9582175354672875	0.7466666666666667	0.26666666666666666	0.04	0.0	0.0	0.0	0.0	0	0.03767186030745506	0.9469262668531835	1.0	1.0	1.0	0.10666666666666667	0.02666666666666667	0.0	0.0	75.0	0.007924131117761135	0.9458624542445002	0.013333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0
S4	0.0049891178496181965	0.904865487425065	1.0	1.0	0.9166666666666666	0.0	0.0	0.0	0.0	48	48.0	226.0	0.952296875	4.44421875	2.272159895833333e-05	-0.08333333333333333	0.1276041666666666	0.7083333333333334	50.91041666666666	0.43621354166666676	0.218890625	0.34287500000000004	0.08151893128532167	0.18204342890745906	0.2895463184850131	0.7380232136987528	0.7604233205845233	11.0	0.2999797761440277	0.8639087119955812	1.0	1.0	1.0	0.9696969696969697	0.8181818181818182	0.7575757575757576	0.5454545454545454	33	0.0014261241303756833	0.9326085622239761	0.5833333333333334	0.1875	0.041666666666666664	0.0	0.0	0.0	0.0	0	0.008266221731901169	0.8595161265510622	1.0	0.8125	0.125	0.0	0.0	0.0	0.0	9.0	0.12911193072795868	0.9972715848671436	1.0	1.0	1.0	1.0	0.2916666666666667	0.0	0.0	48
SAM_2	0.09546228498220444	0.367766565739413	0.9696969696969697	0.803030303030303	0.42424242424242425	0.015151515151515152	0.015151515151515152	0.015151515151515152	0.0	37	66.0	942.2385193589812	0.8928486513239298	4.352227765404604	0.00015342973681384758	-0.2980459217905375	-0.14828371007824973	11.424242424242424	55.67135769793646	0.5583850844041225	0.06916191597280101	0.3718885306954119	0.1130946726472442	0.2583525897776948	0.3700341427124376	0.4874585586768332	0.7486228203047596	5.0	0.003885491285473108	0.8195984080268774	0.8636363636363636	0.5454545454545454	0.36363636363636365	0.0	0.0	0.0	0.0	33	0.004543326795101166	0.9499909352939889	1.0	0.9636363636363636	0.45454545454545453	0.0	0.0	0.0	0.0	34	0.010449538007378578	0.8873083872996429	1.0	0.8484848484848485	0.3939393939393939	0.0	0.0	0.0	0.0	40.0	0.08406686037778854	0.9822751952112627	1.0	0.8181818181818182	0.015151515151515152	0.030303030303030304	0.0	0.0	0.0	0
SBP_bac_3	0.005333958193659782	0.9333945498146707	1.0	1.0	0.8311111111111111	0.0	0.0	0.0	0.0	211	225.0	1051.7090314148454	0.9196612808213414	5.297566186989816	8.801408085140893e-05	-0.13237918871252205	-0.23359292497625828	2.2577777777777777	53.95526240593103	0.3251831564557447	0.270752648563129	0.4041839787162729	0.07317730112680733	0.05664905347184265	0.3955571506255847	0.8052439532159132	0.9836157068798104	9.0	0.0006060725427232683	0.9575277924623465	0.7422222222222222	0.22666666666666666	0.017777777777777778	0.0	0.0	0.0	0.0	3	0.0024353608023375273	0.810517607643448	0.04891304347826087	0.010869565217391304	0.005434782608695652	0.0	0.0	0.0	0.0	0	0.008780823089182377	0.968242696396204	1.0	1.0	0.5822222222222222	0.0	0.0	0.0	0.0	170.0	0.6303154826164246	0.27658255182949826	0.04054054054054054	0.04054054054054054	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.013513513513513514	0
SET	0.012227145954966543	0.8498282539226331	1.0	0.9230769230769231	0.6153846153846154	0.0	0.0	0.0	0.0	137	169.0	1069.7957480819919	0.8700988959361052	4.494469501213686	0.00024121846531833846	-0.2615148001242676	-0.4104582185182808	2.8875739644970415	56.52289283427393	0.30950654135605327	0.24534219469765592	0.4446141833431924	0.5471731400743477	0.7773380130339004	0.2482447808609779	0.3550914205442964	0.9333733475788836	13.0	0.0010639865649864078	0.9916463307493935	1.0	1.0	0.8461538461538461	0.0	0.0	0.0	0.0	151	0.1453835666179657	0.4104553986158316	0.945054945054945	0.4175824175824176	0.08791208791208792	0.01098901098901099	0.01098901098901099	0.01098901098901099	0.01098901098901099	2	0.007869205437600613	0.7585321571688062	0.5728155339805825	0.33980582524271846	0.1553398058252427	0.0	0.0	0.0	0.0	20.0	0.310546875	0.6862420493832314	0.4153846153846154	0.12307692307692308	0.06153846153846154	0.06153846153846154	0.06153846153846154	0.046153846153846156	0.046153846153846156	2
SH2	0.007637850008904935	0.7913896743912807	0.961038961038961	0.8961038961038961	0.5714285714285714	0.0	0.0	0.0	0.0	51	77.0	639.7573490636581	0.869232179547969	4.195381974079342	0.0001552866640366326	-0.31368122629167594	-0.4080364402095471	13.584415584415584	51.42702988811329	0.2577873766469112	0.32288782383020603	0.41948918824911996	0.08232915346027167	0.3229912648284308	0.19481790056072595	0.8938744052279091	0.8938744052279091	10.0	0.008928903378546238	0.8094826525848616	1.0	0.7532467532467533	0.5064935064935064	0.03896103896103896	0.0	0.0	0.0	47	0.010936791077256204	0.8578654394317186	0.9154929577464789	0.5070422535211268	0.22535211267605634	0.0	0.0	0.0	0.0	19	0.025608418509364128	0.7108115097646945	0.9444444444444444	0.6944444444444444	0.3055555555555556	0.027777777777777776	0.027777777777777776	0.0	0.0	10.0	0.1981269121170044	0.9928977371661244	1.0	1.0	0.9215686274509803	1.0	0.19607843137254902	0.0196078431372549	0.0	49
SH3_1	0.004767168313264847	0.8940153484311872	1.0	1.0	0.875	0.0	0.0	0.0	0.0	48	48.0	900.2471431206937	0.8787227768110633	4.332976859907806	0.00012745079173385847	-0.37596267789231996	-0.5351785751118779	24.145833333333332	55.789629778937105	0.10838139708749384	0.35985634146277806	0.5322273313966128	0.0590990753623252	0.07899900670093875	0.2629240688727554	0.19254988807480328	0.9874790476515564	11.0	0.002298393985256553	0.9651838214578173	1.0	1.0	1.0	0.0	0.0	0.0	0.0	48	0.008452613838016987	0.9166323382986165	1.0	0.9743589743589743	0.7435897435897436	0.0	0.0	0.0	0.0	31	0.7211586236953735	0.6994756143303852	1.0	0.9473684210526315	0.7894736842105263	0.42105263157894735	0.42105263157894735	0.42105263157894735	0.42105263157894735	13.0	0.052801892161369324	0.9748590822072587	1.0	0.6052631578947368	0.0	0.0	0.0	0.0	0.0	0
SH3_9	0.00566070806235075	0.7796992654314993	1.0	0.8979591836734694	0.42857142857142855	0.0	0.0	0.0	0.0	29	49.0	891.7016456500861	0.8803563087799028	4.343911696017168	8.482384252802896e-05	-0.330403587089497	-0.4800574552449256	21.122448979591837	55.40126161005983	0.11643560782167636	0.36272216374816557	0.5209565261979917	0.11159600803169648	0.11277732270259658	0.1839741537481253	0.2114662220224353	0.9889811571179752	9.0	0.0008375730831176043	0.9539909681278476	1.0	0.8163265306122449	0.32653061224489793	0.0	0.0	0.0	0.0	23	0.0066879582591354856	0.8838514080396506	0.9230769230769231	0.7692307692307693	0.5641025641025641	0.0	0.0	0.0	0.0	24	0.9401032328605652	0.8519654535882921	1.0	1.0	1.0	0.9130434782608695	0.8695652173913043	0.7391304347826086	0.6956521739130435	23.0	0.016283294185996056	0.9338635126434581	0.1282051282051282	0.0	0.0	0.0	0.0	0.0	0.0	0
SNF	0.0016333495732396839	0.9572820452229794	1.0	0.7265774378585086	0.12619502868068833	0.0	0.0	0.0	0.0	82	523.0	652.16165817064	0.8335685213544325	4.146580023821678	0.00017866169623148895	-0.2992062183075123	0.6803943186606909	1.0535372848948374	46.14104252098794	0.5723748116148325	0.09425197850277765	0.3335189852924744	0.5302429400531771	0.09832470115776787	0.37717349441696135	0.5173787918103827	0.6487226521971318	43.0	0.00015818233077879995	0.983995246609812	0.07074569789674952	0.0019120458891013384	0.0	0.0	0.0	0.0	0.0	0	0.0013230615295469759	0.8450921984823728	0.015533980582524271	0.007766990291262136	0.001941747572815534	0.0	0.0	0.0	0.0	0	0.009784504771232605	0.950386486235913	1.0	0.9101338432122371	0.16634799235181644	0.0	0.0	0.0	0.0	109.0	0.07740821689367294	0.7581113261114529	0.042606516290726815	0.017543859649122806	0.002506265664160401	0.002506265664160401	0.0	0.0	0.0	0
SPRY	0.004513465799391271	0.9490077645545758	1.0	1.0	0.9583333333333334	0.0	0.0	0.0	0.0	120	120.0	1072.2861310322269	0.6045464740418233	2.667799063262748	0.00025154164057330353	-0.513665173082509	-0.21932917473689229	8.108333333333333	46.45199806254077	0.05052168985291674	0.464697194517095	0.4841521214159609	0.3261166955039056	0.11485555311417645	0.20426440937393395	0.19327910400155035	0.9590807551305608	6.0	0.00027787117869593203	0.9334193977860001	0.375	0.1	0.0	0.0	0.0	0.0	0.0	0	0.0027790029998868704	0.7600813661410517	0.05	0.025	0.016666666666666666	0.0	0.0	0.0	0.0	0	0.028733469545841217	0.8831073313736877	1.0	0.9904761904761905	0.49523809523809526	0.0380952380952381	0.009523809523809525	0.0	0.0	70.0	0.010513865388929844	0.8900878978859301	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0
START	0.008138962090015411	0.9379486983144408	1.0	1.0	0.9138755980861244	0.0	0.0	0.0	0.0	205	209.0	545.1820204649152	0.8158011363636364	3.369889559659091	0.00017669169898697798	-0.37282688072161757	-0.37504413714940027	1.6507177033492824	53.522879109194896	0.2658833502754555	0.3348750944961471	0.3989056428951166	0.24786029950067404	0.17025805879614156	0.2499136052115317	0.7414407694209552	0.9642159451174772	7.0	0.001561059383675456	0.9295639976795071	0.9330143540669856	0.5550239234449761	0.24880382775119617	0.0	0.0	0.0	0.0	62	0.016620667651295662	0.5921681420196825	0.1339712918660287	0.04784688995215311	0.019138755980861243	0.0	0.0	0.0	0.0	0	0.009639249183237551	0.9250197362416016	1.0	0.9330143540669856	0.1722488038277512	0.0	0.0	0.0	0.0	50.0	0.1868884116411209	0.5426122077443639	0.04712041884816754	0.02617801047120419	0.005235602094240838	0.005235602094240838	0.005235602094240838	0.005235602094240838	0.0	0
Sec7	0.8773824572563171	0.5398940869397056	0.9782608695652174	0.8152173913043478	0.5869565217391305	0.11413043478260869	0.08695652173913043	0.06521739130434782	0.05434782608695652	127	185.0	1000.7725931677019	0.9071756259204712	4.915856406480118	6.119800276915115e-05	-0.058632445453097634	-0.39919513457556943	1.9293478260869565	56.802255434782595	0.5382695522774327	0.06370326086956522	0.39750874741200826	0.07098476517253899	0.421940909344743	0.285472379178654	0.6272186970767709	0.7300224440779991	13.0	0.001557070529088378	0.940826057095429	1.0	0.5652173913043478	0.22282608695652173	0.0	0.0	0.0	0.0	56	0.007421731017529965	0.8656779142994271	0.3967391304347826	0.07065217391304347	0.021739130434782608	0.0	0.0	0.0	0.0	0	0.025735834613442414	0.9523071509121686	1.0	1.0	0.9293478260869565	0.016304347826086956	0.016304347826086956	0.0	0.0	184.0	0.038439515978097916	0.8732978428759189	0.05714285714285714	0.017142857142857144	0.0	0.0	0.0	0.0	0.0	0
Serpin	0.00039799467776902015	0.9677266904589628	0.8891891891891892	0.31351351351351353	0.01891891891891892	0.0	0.0	0.0	0.0	5	370.0	415.92160259900595	0.5418056657223796	1.9261430999595304	0.0008555461605260928	-0.3076103389008558	-0.1828549979850788	3.5783783783783782	54.51370403624145	0.33924966231531933	0.24399629397356326	0.4159527874511556	0.08847546473833079	0.4658181300023788	0.3962024345446272	0.2438285413702661	0.8881008256826542	31.0	0.0005019571399316192	0.9990038716136084	1.0	1.0	0.043243243243243246	0.0	0.0	0.0	0.0	11	0.021389862522482872	0.8993153085182587	0.8814589665653495	0.47416413373860183	0.13677811550151975	0.0	0.0	0.0	0.0	55	0.00134169717784971	0.9382130413951014	0.8577235772357723	0.3008130081300813	0.0	0.0	0.0	0.0	0.0	0.0	0.2558486759662628	0.9250649339395023	0.7805755395683454	0.1510791366906475	0.014388489208633094	0.014388489208633094	0.01079136690647482	0.0035971223021582736	0.0035971223021582736	1
Serum_albumin	0.00495231244713068	0.9377193209800428	1.0	1.0	0.9375	0.0	0.0	0.0	0.0	172	176.0	582.2227449003018	0.4760043859649124	1.1548882456140352	4.6816969885953695e-05	-0.3267248376623377	-0.2996331824740916	1.25	60.91761984700906	0.5933742877230093	0.02543007530663781	0.3803800203741965	0.9226918105180336	0.19307047524903376	0.2633687862294703	0.4736484022204851	0.9226918105180336	10.0	0.0006100182072259487	0.9323112273510045	0.44886363636363635	0.08522727272727272	0.022727272727272728	0.0	0.0	0.0	0.0	5	0.0006489856168627737	0.8586963044861132	0.05303030303030303	0.007575757575757576	0.0	0.0	0.0	0.0	0.0	0	0.007919360883533955	0.9694488772183758	1.0	1.0	0.6875	0.0	0.0	0.0	0.0	158.0	0.008383782580494879	0.7194555393945635	0.07407407407407407	0.0	0.0	0.0	0.0	0.0	0.0	0
Somatomedin_B	0.001962515991181135	0.8571772899452301	1.0	0.8292682926829268	0.36585365853658536	0.0	0.0	0.0	0.0	25	41.0	762.4442614296273	0.7550234113712374	2.894241917502787	0.0008333076583465314	-0.8859519883910126	-0.5207602153943618	1.829268292682927	64.33392250026395	0.24932971175166296	0.15208575651990286	0.5997708900855243	0.9184571753176825	0.058254729307716524	0.14002560223289098	0.4436896266802717	0.9184571753176825	10.0	0.00018906696641352028	0.9790168926406896	0.8048780487804879	0.024390243902439025	0.0	0.0	0.0	0.0	0.0	0	0.7797431945800781	0.7169255441682866	1.0	1.0	1.0	0.34146341463414637	0.2682926829268293	0.24390243902439024	0.24390243902439024	41	0.001303758239373565	0.9141779529940709	0.975609756097561	0.4146341463414634	0.0	0.0	0.0	0.0	0.0	0.0	0.08768586814403534	0.9636529191936964	1.0	0.7435897435897436	0.05128205128205128	0.05128205128205128	0.0	0.0	0.0	0
Spin-Ssty	0.034494925290346146	0.734383347836936	1.0	1.0	0.96	0.08	0.0	0.0	0.0	50	50.0	257.0	0.9750502283105024	4.646076712328767	2.537477333333333e-06	0.18833333333333335	-0.28806666666666664	1.52	55.096066666666665	0.11492333333333332	0.45081133333333334	0.432286	0.12658009615463206	0.34037409051520323	0.4596361871148053	0.2088790296692769	0.9489302324379006	9.0	0.661127507686615	0.8854729108665873	1.0	1.0	1.0	1.0	0.96	0.94	0.84	50	0.024593856185674667	0.8622571430355334	1.0	0.92	0.7	0.0	0.0	0.0	0.0	45	0.001549921347759664	0.9020290681665089	0.9459459459459459	0.4594594594594595	0.02702702702702703	0.0	0.0	0.0	0.0	0.0	0.13177700340747833	0.9661650659104226	1.0	0.92	0.06	0.06	0.02	0.0	0.0	0
Sugar_tr	0.0002832988102454692	0.9657103373289779	0.7079646017699115	0.1747787610619469	0.011061946902654867	0.0	0.0	0.0	0.0	9	452.0	554.2573268210706	0.6596957221102355	2.5984690407834994	0.00035337376641957156	-0.4159815241876562	0.6680078262249124	2.517699115044248	42.92029901479245	0.6569701352201914	0.058761637447922205	0.2841851996926461	0.21517793252097966	0.08211127002665869	0.32691012269759484	0.6669434628516386	0.8395157848173789	24.0	0.00038006278919056063	0.9990447029825831	1.0	1.0	0.12389380530973451	0.0	0.0	0.0	0.0	58	0.0075732870027422905	0.9465095729874998	0.8738938053097345	0.3694690265486726	0.06415929203539823	0.0	0.0	0.0	0.0	29	0.0008433889597654343	0.9265145734113727	0.20575221238938052	0.017699115044247787	0.0	0.0	0.0	0.0	0.0	0.0	0.19638645648956304	0.9094865726558902	0.5067567567567568	0.0518018018018018	0.018018018018018018	0.02027027027027027	0.015765765765765764	0.0045045045045045045	0.0	8
Sulfatase	0.0013066354440525176	0.9466413935872258	0.9223300970873787	0.6181229773462783	0.08414239482200647	0.0	0.0	0.0	0.0	30	309.0	592.6339515044255	0.7747320405171265	3.6542285085965616	0.0003988968594394052	-0.4104741034923788	-0.24150181668385556	1.4433656957928802	45.558713898180635	0.3255090314343313	0.1857579543505229	0.4899200660992137	0.4031002454311444	0.8977891839402321	0.39369845710549695	0.3512138436009132	0.9155502759416976	10.0	0.0005804619868285954	0.9980505516343946	1.0	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	127	0.11362199485301973	0.6503860184666778	0.9070631970260223	0.5018587360594795	0.08178438661710037	0.007434944237918215	0.0037174721189591076	0.0037174721189591076	0.0	14	0.003740294370800257	0.8626957527046266	0.5857605177993528	0.2459546925566343	0.019417475728155338	0.0	0.0	0.0	0.0	8.0	0.7097939252853394	0.8203784444364856	0.8581818181818182	0.34545454545454546	0.06909090909090909	0.07272727272727272	0.05090909090909091	0.03272727272727273	0.025454545454545455	21
Sushi	0.0010937773622572422	0.9480243481876468	1.0	1.0	0.7142857142857143	0.0	0.0	0.0	0.0	50	56.0	1908.7427403657118	0.5937234188988094	2.310111197916666	0.000632820121662243	-0.6444114274634719	-0.3564266867747014	24.392857142857142	58.08325150663357	0.030630773267264377	0.40204649140466675	0.5655827436021444	0.9801006583402544	0.12266110134262652	0.21594533111978528	0.14672282739118514	0.9801006583402544	8.0	0.00022450604592449966	0.9800145100939225	0.8928571428571429	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0	0.0839274600148201	0.761526517307166	1.0	0.9821428571428571	0.8214285714285714	0.03571428571428571	0.017857142857142856	0.0	0.0	55	0.003184744389727712	0.9261724259234703	1.0	0.8214285714285714	0.17857142857142858	0.0	0.0	0.0	0.0	13.0	0.04236355423927307	0.9958375406163069	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0
T-box	0.03757032379508018	0.7417341886463964	0.994413407821229	0.9273743016759777	0.6703910614525139	0.0223463687150838	0.00558659217877095	0.0	0.0	132	183.0	690.6146737383482	0.9107994808565868	5.028925589444085	0.0003102413734008358	-0.19083161829063472	-0.471702560805743	2.202185792349727	54.37304725168756	0.1745748794599807	0.3338101575056252	0.4921088824600878	0.05576995474716258	0.2942251465883485	0.7031535429468396	0.4995987513666253	0.8534827054893342	14.0	0.0014586943434551358	0.9711297676280654	1.0	1.0	0.5573770491803278	0.0	0.0	0.0	0.0	114	0.07140475511550902	0.7188417241055178	0.994535519125683	0.7540983606557377	0.30601092896174864	0.01092896174863388	0.01092896174863388	0.0	0.0	78	0.002178359078243375	0.902588117203778	0.7759562841530054	0.2896174863387978	0.01639344262295082	0.0	0.0	0.0	0.0	4.0	0.24085238575935364	0.9139637888739243	0.9617486338797814	0.4262295081967213	0.07650273224043716	0.08196721311475409	0.04371584699453552	0.01639344262295082	0.01092896174863388	18
