	name	length
13049	Radial_spoke_3	286
13050	Radical_SAM	167
13051	Radical_SAM_C	82
13052	Radical_SAM_N	298
13053	Raffinose_syn	750
13054	Raftlin	469
13055	RAG1	651
13056	RAG1_imp_bd	286
13057	RAG2	339
13058	RAG2_PHD	78
13059	RAI1	68
13060	RAI16-like	360
13061	Ral	66
13062	RALF	64
13063	RAM	82
13064	RAMP	110
13065	RAMP4	60
13066	RAMPs	213
13067	Ran-binding	312
13068	RanGAP1_C	179
13069	Ran_BP1	122
13070	RAP	58
13071	RAP-1	241
13072	RAP1	782
13073	Rap1-DNA-bind	108
13074	Rap1_C	84
13075	RapA_C	360
13076	Rapsyn_N	80
13077	Raptor_N	147
13078	Rap_GAP	184
13079	Ras	162
13080	RasGAP	208
13081	RasGAP_C	134
13082	RasGEF	177
13083	RasGEF_N	105
13084	RasGEF_N_2	108
13085	Ras_bdg_2	100
13086	Rav1p_C	638
13087	RAWUL	72
13088	Rax2	215
13089	RBB1NT	93
13090	RbcS	45
13091	RBD	69
13092	RBD-FIP	41
13093	RBDV_coat	274
13094	RBFA	104
13095	RBM1CTR	45
13096	RBM39linker	89
13097	RbpA	104
13098	RBP_receptor	607
13099	RBR	57
13100	RbsD_FucU	135
13101	Rbsn	42
13102	RB_A	197
13103	RB_B	132
13104	Rb_C	152
13105	RC-P840_PscD	144
13106	RcbX	111
13107	RCC1	50
13108	RCC1_2	30
13109	RCC_reductase	253
13110	Rcd1	259
13111	RCDG1	83
13112	RcnB	51
13113	RcpB	167
13114	RcpC	116
13115	RCR	119
13116	RcsC	91
13117	RCSD	91
13118	RcsD_ABL	103
13119	RcsF	110
13120	RD3	131
13121	RDD	141
13122	RdDM_RDM1	119
13123	RdgC	298
13124	RDM	42
13125	RdRP	587
13126	RdRP_1	482
13127	RdRP_2	440
13128	RdRP_3	486
13129	RdRP_4	479
13130	RdRP_5	1271
13131	RDV-p3	965
13132	Rdx	74
13133	Read-through	182
13134	RebB	68
13135	REC104	182
13136	REC114-like	237
13137	RecA	263
13138	RecA_dep_nuc	103
13139	Receptor_2B4	108
13140	Receptor_IA-2	89
13141	Recep_L_domain	112
13142	RecG_N	89
13143	RecG_wedge	164
13144	Recombinase	104
13145	RecO_C	157
13146	RecO_N	80
13147	RecO_N_2	71
13148	RecQ5	203
13149	RecQ_Zn_bind	66
13150	RecR	40
13151	RecT	199
13152	RecU	160
13153	RecX	122
13154	Red1	754
13155	Redoxin	148
13156	Reductase_C	85
13157	RED_C	112
13158	RED_N	233
13159	Reeler	128
13160	REF	206
13161	REGB_T4	150
13162	Regulator_TrmB	233
13163	Reg_prop	24
13164	REJ	451
13165	Relaxase	242
13166	RelA_SpoT	117
13167	RelB	83
13168	RelB_leu_zip	87
13169	RelB_transactiv	177
13170	RelE	120
13171	RELT	45
13172	Remorin_C	107
13173	Remorin_N	54
13174	Renin_r	99
13175	Reoviridae_Vp9	280
13176	Reovirus_cap	367
13177	Reovirus_L2	1297
13178	Reovirus_M2	647
13179	Reovirus_Mu2	727
13180	Reo_P9	334
13181	Reo_sigma1	219
13182	Reo_sigmaC	326
13183	Rep-A_N	101
13184	RepA1_leader	25
13185	RepA_C	161
13186	RepA_N	76
13187	REPA_OB_2	98
13188	RepB	185
13189	RepB-RCR_reg	81
13190	RepB_primase	240
13191	RepC	273
13192	RepL	165
13193	Replicase	131
13194	Replic_Relax	192
13195	Repressor_Mnt	28
13196	Reprolysin	199
13197	Reprolysin_2	194
13198	Reprolysin_3	124
13199	Reprolysin_4	203
13200	Reprolysin_5	196
13201	Rep_1	237
13202	Rep_2	182
13203	Rep_3	222
13204	Rep_4	344
13205	Rep_fac-A_3	105
13206	Rep_fac-A_C	146
13207	Rep_fac_C	88
13208	Rep_N	186
13209	Rep_Org_C	95
13210	Rep_trans	200
13211	Requiem_N	72
13212	Rer1	171
13213	RES	162
13214	ResB	495
13215	ResIII	171
13216	Resistin	88
13217	Resolvase	146
13218	RESP18	103
13219	Response_reg	112
13220	RestrictionMunI	193
13221	RestrictionSfiI	234
13222	RETICULATA-like	177
13223	Reticulon	157
13224	Retinal	1294
13225	Retinin_C	63
13226	Retrotrans_gag	97
13227	Retrotran_gag_2	138
13228	Retrotran_gag_3	48
13229	Retro_M	86
13230	REV	94
13231	REV1_C	125
13232	RexA	277
13233	RexB	139
13234	RE_AccI	366
13235	RE_Alw26IDE	516
13236	RE_AlwI	441
13237	RE_ApaLI	189
13238	RE_Bpu10I	220
13239	RE_Bsp6I	179
13240	RE_BstXI	288
13241	RE_CfrBI	249
13242	RE_Eco29kI	164
13243	RE_Eco47II	202
13244	RE_EcoO109I	199
13245	RE_HaeII	338
13246	RE_HaeIII	298
13247	RE_HindIII	285
13248	RE_HindVP	332
13249	RE_HpaII	356
13250	RE_LlaJI	374
13251	RE_LlaMI	245
13252	RE_MamI	183
13253	RE_MjaI	164
13254	RE_NgoBV	238
13255	RE_NgoFVII	291
13256	RE_NgoPII	262
13257	RE_R_Pab1	119
13258	RE_SacI	273
13259	RE_ScaI	190
13260	RE_SinI	217
13261	RE_TaqI	247
13262	RE_TdeIII	242
13263	RE_XamI	254
13264	RE_XcyI	305
13265	RF-1	116
13266	RF3_C	131
13267	RFamide_26RFa	131
13268	RFC1	157
13269	Rft-1	511
13270	RFX1_trans_act	161
13271	RFX5_DNA_bdg	219
13272	RFXA_RFXANK_bdg	124
13273	RFX_DNA_binding	79
13274	RGCC	136
13275	RGI1	194
13276	RGM_C	171
13277	RGM_N	164
13278	RGP	342
13279	Rgp1	417
13280	RgpF	498
13281	RGS	118
13282	RGS-like	188
13283	RGS12_us1	118
13284	RGS12_us2	75
13285	RGS12_usC	144
13286	RhaA	417
13287	Rhabdo_glycop	502
13288	Rhabdo_M1	227
13289	Rhabdo_M2	202
13290	Rhabdo_matrix	168
13291	Rhabdo_ncap	410
13292	Rhabdo_ncap_2	357
13293	Rhabdo_NV	111
13294	rhaM	108
13295	Rhamnogal_lyase	213
13296	Rhamno_transf	235
13297	RhaT	344
13298	RHD3	743
13299	RHD_dimer	103
13300	RHD_DNA_bind	169
13301	RhgB_N	251
13302	RHH_1	39
13303	RHH_3	44
13304	RHH_4	65
13305	RHH_5	43
13306	RHH_6	77
13307	RHH_7	74
13308	RHIM	52
13309	RHINO	248
13310	RhlB	175
13311	Rhodanese	107
13312	Rhodanese_C	64
13313	RhodobacterPufX	67
13314	Rhodopsin_N	36
13315	RhoGAP	152
13316	RhoGAP-FF1	80
13317	RhoGEF	181
13318	RhoGEF67_u1	48
13319	RhoGEF67_u2	109
13320	Rhomboid	150
13321	Rhomboid_N	86
13322	Rhomboid_SP	216
13323	Rho_Binding	69
13324	Rho_GDI	194
13325	Rho_N	43
13326	Rho_RNA_bind	73
13327	RHS	38
13328	RHSP	439
13329	RHS_repeat	38
13330	Rhv	171
13331	Rib	65
13332	RIB43A	376
13333	RibD_C	200
13334	RIBIOP_C	292
13335	Ribonuclease	89
13336	Ribonuclease_3	105
13337	Ribonuclease_P	110
13338	Ribonuclease_T2	187
13339	Ribonucleas_3_2	119
13340	Ribonucleas_3_3	128
13341	Ribonuc_2-5A	127
13342	Ribonuc_L-PSP	121
13343	Ribonuc_P_40	285
13344	Ribonuc_red_2_N	99
13345	Ribonuc_red_lgC	524
13346	Ribonuc_red_lgN	83
13347	Ribonuc_red_sm	278
13348	Ribophorin_I	442
13349	Ribophorin_II	631
13350	Ribosomal_60s	88
13351	Ribosomal_L1	205
13352	Ribosomal_L10	100
13353	Ribosomal_L11	70
13354	Ribosomal_L11_N	58
13355	Ribosomal_L12	67
13356	Ribosomal_L12_N	48
13357	Ribosomal_L13	125
13358	Ribosomal_L13e	180
13359	Ribosomal_L14	122
13360	Ribosomal_L14e	75
13361	Ribosomal_L15e	191
13362	Ribosomal_L16	132
13363	Ribosomal_L17	94
13364	Ribosomal_L18	187
13365	Ribosomal_L18A	121
13366	Ribosomal_L18p	116
13367	Ribosomal_L18_c	93
13368	Ribosomal_L19	111
13369	Ribosomal_L19e	144
13370	Ribosomal_L2	77
13371	Ribosomal_L20	107
13372	Ribosomal_L21e	97
13373	Ribosomal_L21p	101
13374	Ribosomal_L22	103
13375	Ribosomal_L22e	109
13376	Ribosomal_L23	86
13377	Ribosomal_L23eN	51
13378	ribosomal_L24	65
13379	Ribosomal_L24e	66
13380	Ribosomal_L25p	81
13381	Ribosomal_L26	82
13382	Ribosomal_L27	79
13383	Ribosomal_L27A	121
13384	Ribosomal_L27e	85
13385	Ribosomal_L28	60
13386	Ribosomal_L28e	114
13387	Ribosomal_L29	57
13388	Ribosomal_L29e	40
13389	Ribosomal_L2_C	126
13390	Ribosomal_L3	369
13391	Ribosomal_L30	52
13392	Ribosomal_L30_N	72
13393	Ribosomal_L31	67
13394	Ribosomal_L31e	82
13395	Ribosomal_L32e	108
13396	Ribosomal_L32p	56
13397	Ribosomal_L33	47
13398	Ribosomal_L34	44
13399	Ribosomal_L34e	94
13400	Ribosomal_L35Ae	95
13401	Ribosomal_L35p	61
13402	Ribosomal_L36	38
13403	Ribosomal_L36e	96
13404	Ribosomal_L37	120
13405	Ribosomal_L37ae	85
13406	Ribosomal_L37e	54
13407	Ribosomal_L38e	68
13408	Ribosomal_L39	42
13409	Ribosomal_L4	192
13410	Ribosomal_L40e	50
13411	Ribosomal_L41	25
13412	Ribosomal_L44	76
13413	Ribosomal_L5	57
13414	Ribosomal_L50	109
13415	Ribosomal_L5e	163
13416	Ribosomal_L5_C	94
13417	Ribosomal_L6	76
13418	Ribosomal_L6e	109
13419	Ribosomal_L6e_N	60
13420	Ribosomal_L7Ae	95
13421	Ribosomal_L9_C	86
13422	Ribosomal_L9_N	47
13423	Ribosomal_S10	98
13424	Ribosomal_S11	110
13425	Ribosomal_S13	128
13426	Ribosomal_S13_N	60
13427	Ribosomal_S14	54
13428	Ribosomal_S15	81
13429	Ribosomal_S16	60
13430	Ribosomal_S17	68
13431	Ribosomal_S17e	119
13432	Ribosomal_S17_N	69
13433	Ribosomal_S18	52
13434	Ribosomal_S19	81
13435	Ribosomal_S19e	137
13436	Ribosomal_S2	215
13437	Ribosomal_S20p	82
13438	Ribosomal_S21	55
13439	Ribosomal_S21e	79
13440	Ribosomal_S22	46
13441	Ribosomal_S24e	79
13442	Ribosomal_S25	101
13443	Ribosomal_S26e	108
13444	Ribosomal_S27	45
13445	Ribosomal_S27e	55
13446	Ribosomal_S28e	64
13447	Ribosomal_S30	58
13448	Ribosomal_S30AE	86
13449	Ribosomal_S3Ae	205
13450	Ribosomal_S3_C	83
13451	Ribosomal_S4	83
13452	Ribosomal_S4e	75
13453	Ribosomal_S4Pg	163
13454	Ribosomal_S5	65
13455	Ribosomal_S5_C	72
13456	Ribosomal_S6	90
13457	Ribosomal_S6e	126
13458	Ribosomal_S7	149
13459	Ribosomal_S7e	184
13460	Ribosomal_S8	127
13461	Ribosomal_S8e	137
13462	Ribosomal_S9	120
13463	Ribosomal_TL5_C	86
13464	Ribosom_S12_S23	114
13465	Ribosom_S30AE_C	57
13466	Ribos_L4_asso_C	76
13467	Ribo_biogen_C	127
13468	Ribul_P_3_epim	198
13469	Rib_5-P_isom_A	173
13470	Rib_hydrolayse	241
13471	Rib_recp_KP_reg	156
13472	RIC1	248
13473	RIC3	145
13474	Ric8	456
13475	RICH	83
13476	RicinB_lectin_2	89
13477	Ricin_B_lectin	127
13478	Rick_17kDa_Anti	42
13479	RICTOR_M	104
13480	RICTOR_N	373
13481	RICTOR_phospho	109
13482	RICTOR_V	71
13483	Rieske	89
13484	Rieske_2	104
13485	Rif1_N	374
13486	RIFIN	321
13487	RIG-I_C-RD	117
13488	RIH_assoc	101
13489	RIIa	38
13490	RII_binding_1	19
13491	RILP	59
13492	RimK	188
13493	RimM	84
13494	RinB	51
13495	RINGv	48
13496	Ring_hydroxyl_A	214
13497	Ring_hydroxyl_B	144
13498	RINT1_TIP1	505
13499	RIO1	188
13500	Rio2_N	82
13501	RIP	197
13502	Ripply	85
13503	RisS_PPD	107
13504	Rit1_C	274
13505	RITA	268
13506	RIX1	190
13507	RL11D	99
13508	RLAN	150
13509	RLI	35
13510	RLL	257
13511	RloB	194
13512	RMF	54
13513	RMI1_C	143
13514	RMI1_N	212
13515	RMI2	129
13516	RmlD_sub_bind	287
13517	RMMBL	62
13518	RMP	155
13519	RmuC	291
13520	RNA12	444
13521	RnaseA	121
13522	RNaseH_C	124
13523	RNaseH_like	145
13524	RNase_E_G	270
13525	RNase_H	143
13526	RNase_H2-Ydr279	303
13527	RNase_H2_suC	141
13528	RNase_HII	198
13529	RNase_H_2	166
13530	RNase_PH	132
13531	RNase_PH_C	67
13532	RNase_P_p30	215
13533	RNase_P_pop3	158
13534	RNase_P_Rpp14	103
13535	RNase_T	165
13536	RNase_Zc3h12a	156
13537	RNase_Zc3h12a_2	122
13538	RNA_bind	79
13539	RNA_binding	119
13540	RNA_bind_2	61
13541	RNA_capsid	226
13542	RNA_GG_bind	84
13543	RNA_helicase	107
13544	RNA_ligase	161
13545	RNA_lig_T4_1	220
13546	RNA_Me_trans	200
13547	RNA_pol	414
13548	RNA_polI_A14	77
13549	RNA_polI_A34	202
13550	RNA_pol_3_Rpc31	229
13551	RNA_pol_A_bac	112
13552	RNA_pol_A_CTD	67
13553	RNA_pol_inhib	47
13554	RNA_pol_I_A49	385
13555	RNA_pol_I_TF	199
13556	RNA_pol_L	69
13557	RNA_pol_L_2	74
13558	RNA_POL_M_15KD	36
13559	RNA_pol_N	59
13560	RNA_pol_Rbc25	129
13561	RNA_pol_Rpa2_4	58
13562	RNA_pol_Rpb1_1	312
13563	RNA_pol_Rpb1_2	166
13564	RNA_pol_Rpb1_3	158
13565	RNA_pol_Rpb1_4	108
13566	RNA_pol_Rpb1_5	267
13567	RNA_pol_Rpb1_6	191
13568	RNA_pol_Rpb1_7	135
13569	RNA_pol_Rpb1_R	14
13570	RNA_pol_Rpb2_1	203
13571	RNA_pol_Rpb2_2	190
13572	RNA_pol_Rpb2_3	68
13573	RNA_pol_Rpb2_4	62
13574	RNA_pol_Rpb2_45	65
13575	RNA_pol_Rpb2_5	58
13576	RNA_pol_Rpb2_6	390
13577	RNA_pol_Rpb2_7	87
13578	RNA_pol_Rpb4	123
13579	RNA_pol_Rpb5_C	73
13580	RNA_pol_Rpb5_N	89
13581	RNA_pol_Rpb6	49
13582	RNA_pol_Rpb8	139
13583	RNA_pol_RpbG	119
13584	RNA_pol_Rpc34	336
13585	RNA_pol_Rpc4	149
13586	RNA_pol_Rpc82	258
13587	RNA_pol_Rpo13	43
13588	RNA_replicase_B	542
13589	RNB	326
13590	Rnf-Nqr	174
13591	RNF111_N	277
13592	RNF220	248
13593	RnfC_N	101
13594	RNHCP	90
13595	Rnk_N	41
13596	RnlA_toxin	229
13597	RnlB_antitoxin	94
13598	RNR_inhib	107
13599	RNR_N	82
13600	Robl_LC7	91
13601	Roc	120
13602	Rod-binding	51
13603	Rod_C	551
13604	Rod_cone_degen	54
13605	ROF	80
13606	Rogdi_lz	267
13607	ROK	294
13608	ROKNT	44
13609	RolB_RolC	184
13610	Romo1	66
13611	rOmpB	217
13612	Rootletin	186
13613	Root_cap	57
13614	Rop	57
13615	Rop-like	64
13616	Rossmann-like	127
13617	ROS_MUCR	125
13618	Rot1	209
13619	Rotamase	97
13620	Rotamase_2	121
13621	Rotamase_3	116
13622	Rotavirus_VP1	313
13623	Rotavirus_VP3	692
13624	Rotavirus_VP7	249
13625	Rota_Capsid_VP6	396
13626	Rota_NS26	212
13627	Rota_NS35	316
13628	Rota_NS53	488
13629	Rota_NS6	92
13630	Rota_NSP3	299
13631	Rota_NSP4	173
13632	Rota_VP2	884
13633	Rota_VP4_MID	227
13634	Roughex	365
13635	Rox3	205
13636	RP-C	175
13637	RP-C_C	206
13638	RP1-2	168
13639	RP853	317
13640	RP854	212
13641	RPA	229
13642	RPAP1_C	66
13643	RPAP1_N	46
13644	RPAP2_Rtr1	75
13645	RPAP3_C	94
13646	RPA_C	104
13647	RPA_interact_C	81
13648	RPA_interact_M	76
13649	RPA_interact_N	39
13650	RPE65	407
13651	RPEL	24
13652	RPM2	120
13653	RPN13_C	112
13654	Rpn3_C	67
13655	RPN7	177
13656	rpo132	32
13657	rpo30_N	135
13658	RPOL_N	336
13659	Rpp20	137
13660	Rpr2	91
13661	RPS12	87
13662	RPS31	99
13663	RPT	59
13664	RPW8	139
13665	RQC	114
13666	RraA-like	150
13667	RraB	102
13668	RRF	162
13669	Rrf2	83
13670	RRF_GI	126
13671	RRG8	279
13672	RRM	52
13673	RRM_1	70
13674	RRM_2	97
13675	RRM_3	102
13676	RRM_4	92
13677	RRM_5	125
13678	RRM_7	94
13679	RRM_DME	102
13680	RRM_occluded	79
13681	RRN3	558
13682	Rrn6	851
13683	RRN9	69
13684	RrnaAD	265
13685	rRNA_methylase	137
13686	rRNA_proc-arch	271
13687	rRNA_processing	148
13688	RRP14	62
13689	Rrp15p	134
13690	RRP36	166
13691	Rrp44_CSD1	148
13692	Rrp44_S1	89
13693	RRP7	129
13694	RRS1	162
13695	RRT14	197
13696	RRXRR	174
13697	RR_TM4-6	280
13698	RS4NT	37
13699	Rsa3	46
13700	RsbRD_N	104
13701	Rsbr_N	130
13702	RsbU_N	75
13703	RSB_motif	106
13704	Rsc14	99
13705	RSD-2	85
13706	RsdA_SigD_bd	46
13707	Rsd_AlgQ	150
13708	RseA_C	55
13709	RseA_N	87
13710	RseC_MucC	130
13711	RSF	379
13712	RsfS	96
13713	RsgA_GTPase	167
13714	RsgA_N	54
13715	RsgI_N	53
13716	RskA	180
13717	Rsm1	92
13718	Rsm22	275
13719	RsmF_methylt_CI	61
13720	RsmJ	245
13721	RSN1_7TM	274
13722	RSN1_TM	156
13723	RSRP	299
13724	RSS_P20	137
13725	RST	67
13726	RSV_NS2	124
13727	RTA1	207
13728	RTBV_P12	110
13729	RTBV_P46	389
13730	RTC	222
13731	RTC4	121
13732	RtcB	412
13733	RtcR	183
13734	RTC_insert	103
13735	RteC	218
13736	Rtf2	262
13737	RTP	122
13738	RTP1_C1	112
13739	RTP1_C2	34
13740	RTP801_C	119
13741	Rtt102p	132
13742	Rtt106	89
13743	RTT107_BRCT_5	100
13744	RTT107_BRCT_6	114
13745	RTTN_N	97
13746	RTX	645
13747	RtxA	18
13748	RTX_C	166
13749	Rubella_Capsid	300
13750	Rubella_E1	496
13751	Rubella_E2	267
13752	Rubis-subs-bind	128
13753	RuBisCO_large	299
13754	RuBisCO_large_N	120
13755	RuBisCO_small	97
13756	Rubi_NSP_C	66
13757	Rubredoxin	47
13758	Rubrerythrin	137
13759	RUN	136
13760	Runt	130
13761	RunxI	99
13762	RusA	121
13763	RuvA_C	47
13764	RuvA_N	60
13765	RuvB_C	75
13766	RuvB_N	234
13767	RuvC	148
13768	RuvX	135
13769	rve	119
13770	rve_2	52
13771	rve_3	67
13772	RVP	101
13773	RVP_2	136
13774	RVT_1	222
13775	RVT_2	243
13776	RVT_3	124
13777	RVT_connect	102
13778	RVT_N	83
13779	RVT_thumb	66
13780	RWD	116
13781	RWP-RK	49
13782	RXLR	141
13783	RXT2_N	156
13784	Rxt3	127
13785	RYDR_ITPR	204
13786	RyR	91
13787	Rz1	41
13788	R_equi_Vir	177
13789	S-AdoMet_synt_C	138
13790	S-AdoMet_synt_M	118
13791	S-AdoMet_synt_N	99
13792	S-antigen	93
13793	S-layer	258
13794	S-methyl_trans	268
13795	S1	75
13796	S1-like	58
13797	S1-P1_nuclease	252
13798	S100PBPR	389
13799	S10_plectin	94
13800	S19	72
13801	S1FA	66
13802	S1_2	61
13803	S36_mt	115
13804	S4	48
13805	s48_45	108
13806	S4_2	65
13807	S6OS1	558
13808	S6PP	247
13809	S6PP_C	133
13810	S8_pro-domain	79
13811	SAA	102
13812	SAB	49
13813	SAC3	77
13814	SAC3_GANP	293
13815	Saccharop_dh_N	100
13816	Sacchrp_dh_C	264
13817	Sacchrp_dh_NADP	130
13818	Sad1_UNC	132
13819	SAD_SRA	142
13820	SAE2	111
13821	SAF	63
13822	Saf-Nte_pilin	144
13823	SafA	66
13824	SAG	132
13825	SAGA-Tad1	235
13826	SAICAR_synt	254
13827	Salp15	118
13828	Salt_tol_Pase	387
13829	SAM35	127
13830	Sam68-YY	54
13831	SAMP	22
13832	SAM_1	64
13833	SAM_2	66
13834	SAM_adeno_trans	235
13835	SAM_decarbox	355
13836	SAM_MT	230
13837	SAM_PNT	84
13838	SAND	77
13839	SANTA	92
13840	SANT_DAMP1_like	80
13841	SAP	35
13842	SAP130_C	405
13843	SAP18	140
13844	SAP25	202
13845	SAP30_Sin3_bdg	54
13846	SapA	33
13847	SapB_1	38
13848	SapB_2	34
13849	SapC	221
13850	SAPI	213
13851	SAPIS-gp6	72
13852	SAPS	489
13853	Sar8_2	93
13854	SARA	37
13855	SARAF	328
13856	Sarcoglycan_1	260
13857	Sarcoglycan_2	382
13858	Sarcolipin	31
13859	SARG	560
13860	Sars6	62
13861	SARS_3b	153
13862	SARS_lipid_bind	98
13863	SARS_X4	84
13864	SART-1	630
13865	SAS-6_N	92
13866	Sas10	74
13867	Sas10_Utp3	87
13868	SAS4	99
13869	SASA	225
13870	SasG_E	48
13871	SASP	60
13872	SASP_gamma	84
13873	SASRP1	238
13874	SAT	239
13875	SATase_N	105
13876	SatD	211
13877	SatRNA_48	299
13878	SAUGI	111
13879	Saw1	244
13880	SAWADEE	141
13881	Say1_Mug180	374
13882	SAYSvFN	70
13883	SBBP	38
13884	SbcCD_C	90
13885	SbcD_C	95
13886	SBDS	88
13887	SBDS_C	116
13888	SBE2	820
13889	SBF	195
13890	SBF2	230
13891	SBF_like	313
13892	Sbi-IV	69
13893	SbmA_BacA	315
13894	SBP	75
13895	SBP56	454
13896	SBP_bac_1	315
13897	SBP_bac_10	274
13898	SBP_bac_11	230
13899	SBP_bac_3	225
13900	SBP_bac_5	377
13901	SBP_bac_6	245
13902	SBP_bac_8	283
13903	Sbt_1	308
13904	SCA7	68
13905	SCAB-ABD	43
13906	SCAB-IgPH	208
13907	SCAB_CC	168
13908	sCache_2	155
13909	sCache_3_2	140
13910	sCache_3_3	107
13911	sCache_like	117
13912	Scaffolding_pro	97
13913	SCAI	536
13914	SCAMP	174
13915	SCAN	90
13916	SCAPER_N	98
13917	ScdA_N	56
13918	SCF	274
13919	SCFA_trans	453
13920	SchA_CurD	119
13921	SCHIP-1	235
13922	SCIFF	44
13923	SCIMP	132
13924	Sclerostin	198
13925	Scm3	54
13926	SCNM1_acidic	47
13927	SCO1-SenC	174
13928	SCP-1	786
13929	SCP1201-deam	137
13930	SCP2	102
13931	SCP2_2	208
13932	SCPU	139
13933	Scramblase	221
13934	SCRG1	76
13935	SCRL	67
13936	Scs3p	246
13937	SCVP	96
13938	Scytalone_dh	160
13939	Sda	45
13940	SDA1	346
13941	SDF	390
13942	Sdh5	73
13943	SDH_alpha	260
13944	SDH_beta	155
13945	Sdh_cyt	121
13946	SDH_sah	286
13947	SdiA-regulated	249
13948	SdpA	142
13949	SdpI	67
13950	SDP_N	164
13951	SdrD_B	112
13952	SdrG_C_C	156
13953	Sds3	218
13954	SE	276
13955	Se-cys_synth_N	40
13956	SEA	106
13957	Seadorna_Vp10	241
13958	Seadorna_VP6	420
13959	Seadorna_VP7	308
13960	Sec-ASP3	126
13961	SEC-C	19
13962	Sec1	575
13963	Sec10	711
13964	Sec15	313
13965	Sec16	118
13966	Sec16_C	305
13967	Sec16_N	238
13968	Sec20	92
13969	Sec23_BS	96
13970	Sec23_helical	103
13971	Sec23_trunk	243
13972	Sec2p	92
13973	Sec3-PIP2_bind	90
13974	Sec31	50
13975	Sec34	149
13976	Sec39	746
13977	Sec3_C	700
13978	Sec3_C_2	86
13979	Sec5	189
13980	Sec6	574
13981	Sec61_beta	41
13982	Sec62	217
13983	Sec63	257
13984	Sec66	180
13985	Sec7	185
13986	Sec7_N	158
13987	Sec8_exocyst	142
13988	Secapin	45
13989	SecA_DEAD	290
13990	SecA_PP_bind	111
13991	SecA_SW	199
13992	SecB	142
13993	SecD-TM1	103
13994	SecD_SecF	189
13995	SecE	54
13996	SecG	70
13997	SecIII_SopE_N	74
13998	SecM	146
13999	Secretin	170
14000	Secretin_N	82
14001	Secretin_N_2	95
14002	Secretogranin_V	227
14003	Securin	232
14004	SecY	307
14005	Sec_GG	28
14006	Sedlin_N	131
14007	SEEEED	126
14008	SEEK1	149
14009	SEF14_adhesin	165
14010	SEFIR	150
14011	Seipin	197
14012	Sel1	38
14013	SelA	367
14014	SelB-wing_1	61
14015	SelB-wing_2	57
14016	SelB-wing_3	47
14017	SeleniumBinding	82
14018	Selenoprotein_S	192
14019	Self-incomp_S1	104
14020	SelK_SelG	86
14021	SelP_C	133
14022	SelP_N	233
14023	SelR	121
14024	Sel_put	62
14025	Sema	418
14026	Semenogelin	582
14027	Semialdhyde_dh	121
14028	Semialdhyde_dhC	184
14029	Sen15	100
14030	SEN1_N	752
14031	Senescence	180
14032	Senescence_reg	168
14033	Sensor	162
14034	Sensor_TM1	68
14035	SEO_C	232
14036	SEO_N	287
14037	SEP	76
14038	Sep15_SelM	76
14039	SepA	144
14040	SepF	72
14041	SepQ	305
14042	SepSecS	389
14043	Septin	281
14044	Septum_form	226
14045	SepZ	99
14046	SeqA	111
14047	SeqA_N	36
14048	Serendipity_A	541
14049	Serglycin	149
14050	SerH	417
14051	Serinc	426
14052	Serine_rich	157
14053	Serpentine_r_xa	153
14054	Serpin	370
14055	Serpulina_VSP	383
14056	SERTA	36
14057	Serum_albumin	176
14058	Seryl_tRNA_N	108
14059	Ser_hydrolase	171
14060	SesA	122
14061	Ses_B	28
14062	SET	169
14063	SET_assoc	66
14064	Sex_peptide	55
14065	SF-assemblin	247
14066	SF1-HH	113
14067	SF3A2	96
14068	SF3A3	77
14069	SF3a60_bindingd	27
14070	SF3b1	119
14071	SF3b10	78
14072	Sfi1	570
14073	Sfi1_C	105
14074	SfLAP	214
14075	SfsA	199
14076	SFTA2	59
14077	Sgf11	33
14078	SGIII	451
14079	SGL	246
14080	SGP	97
14081	SgrR_N	115
14082	SgrT	49
14083	SGS	83
14084	SGT1	582
14085	SGTA_dimer	67
14086	SH	57
14087	SH2	77
14088	SH2_2	216
14089	SH3-RhoG_link	259
14090	SH3-WW_linker	198
14091	SH3BGR	99
14092	SH3BP5	231
14093	SH3_1	48
14094	SH3_2	55
14095	SH3_3	55
14096	SH3_4	56
14097	SH3_5	65
14098	SH3_6	53
14099	SH3_7	48
14100	SH3_8	76
14101	SH3_9	49
14102	Shadoo	133
14103	Shal-type	28
14104	Sharpin_PH	121
14105	SHD1	67
14106	She2p	201
14107	SHE3	228
14108	She9_MDM33	198
14109	Shigella_OspC	292
14110	Shikimate_DH	138
14111	Shikimate_dh_N	83
14112	SHIPPO-rpt	31
14113	Shisa	190
14114	ShK	38
14115	ShlB	312
14116	SHMT	399
14117	SHNi-TPR	38
14118	SHOCT	28
14119	SHP	64
14120	SHQ1	176
14121	SHR-BD	271
14122	SHR3_chaperone	188
14123	SHS2_FTSA	79
14124	SHS2_Rpb7-N	70
14125	Shufflon_N	324
14126	Shugoshin_C	25
14127	Shugoshin_N	45
14128	Sh_2	174
14129	Siah-Interact_N	78
14130	Sial-lect-inser	197
14131	Sialidase	189
14132	Sialidase_penC	25
14133	SIC	30
14134	SICA_alpha	185
14135	SICA_beta	169
14136	SICA_C	137
14137	SicP-binding	84
14138	SID	135
14139	SID-1_RNA_chan	606
14140	Sid-5	76
14141	SidE	1435
14142	SieB	147
14143	Sif	337
14144	Sigma54_activat	168
14145	Sigma54_activ_2	138
14146	Sigma54_AID	46
14147	Sigma54_CBD	179
14148	Sigma54_DBD	160
14149	Sigma70_ECF	185
