,number,count,name,domains
302,1882,8,nucleoside binding,Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.GTP_EFTU
303,1883,8,purine nucleoside binding,Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.GTP_EFTU
304,32549,8,ribonucleoside binding,Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.GTP_EFTU
305,32550,8,purine ribonucleoside binding,Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.GTP_EFTU
306,32561,8,guanyl ribonucleotide binding,Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.GTP_EFTU
307,2376,8,immune system process,Somatomedin_B.MHC_II_alpha.IL8.MHC_I_C.TNF.MHC_II_beta.Defensin_beta_2.MHC_I
308,4872,13,receptor activity,HRM.NCD3G.7tm_2.7tm_3.7tm_1.TAS2R.Lig_chan-Glu_bd.SRCR.Somatomedin_B.Neur_chan_LBD.IRK.7TM_GPCR_Srsx.7tm_4
309,4888,9,transmembrane signaling receptor activity,HRM.NCD3G.7tm_2.7tm_3.7tm_1.TAS2R.Lig_chan-Glu_bd.7TM_GPCR_Srsx.7tm_4
310,38023,9,signaling receptor activity,HRM.NCD3G.7tm_2.7tm_3.7tm_1.TAS2R.Lig_chan-Glu_bd.7TM_GPCR_Srsx.7tm_4
311,60089,13,molecular transducer activity,HRM.NCD3G.7tm_2.7tm_3.7tm_1.TAS2R.Lig_chan-Glu_bd.SRCR.Somatomedin_B.Neur_chan_LBD.IRK.7TM_GPCR_Srsx.7tm_4
312,99600,11,transmembrane receptor activity,HRM.NCD3G.7tm_2.7tm_3.7tm_1.TAS2R.Lig_chan-Glu_bd.Neur_chan_LBD.IRK.7TM_GPCR_Srsx.7tm_4
313,19538,30,protein metabolic process,Peptidase_C1.Peptidase_M10.Trypsin.Peptidase_M14.Peptidase_C2.Reprolysin.Pkinase_Tyr.Pkinase_C.tRNA-synt_1.Anticodon_1.Y_phosphatase.DSPc.Galactosyl_T.Glyco_transf_29.UCH.Pre-SET.Transglut_C.TTL.Proteasome.PPTA.Pro_isomerase.Glyco_transf_7C.Peptidase_C14.Pro-rich.Reprolysin_2.Reprolysin_3.Reprolysin_5.Transglut_core.Trypsin_2.UCH_1
314,15629,3,actin cytoskeleton,Myosin_head.Myosin_tail_1.Myosin_N
315,32991,12,macromolecular complex,Myosin_head.Myosin_tail_1.Myosin_N.MHC_II_alpha.MHC_II_beta.E2F_TDP.Linker_histone.G-gamma.Proteasome.Dynein_heavy.Adaptin_N.C4
316,43228,10,non-membrane-bounded organelle,Myosin_head.Myosin_tail_1.Myosin_N.Keratin_B2_2.MyTH4.Plectin.Linker_histone.Dynein_heavy.Filament.Keratin_2_head
317,43232,10,intracellular non-membrane-bounded organelle,Myosin_head.Myosin_tail_1.Myosin_N.Keratin_B2_2.MyTH4.Plectin.Linker_histone.Dynein_heavy.Filament.Keratin_2_head
318,43234,11,protein complex,Myosin_head.Myosin_tail_1.Myosin_N.MHC_II_alpha.MHC_II_beta.E2F_TDP.G-gamma.Proteasome.Dynein_heavy.Adaptin_N.C4
319,44422,8,organelle part,Myosin_head.Myosin_tail_1.Myosin_N.Keratin_B2_2.Linker_histone.Dynein_heavy.Filament.Keratin_2_head
320,44430,7,cytoskeletal part,Myosin_head.Myosin_tail_1.Myosin_N.Keratin_B2_2.Dynein_heavy.Filament.Keratin_2_head
321,44446,8,intracellular organelle part,Myosin_head.Myosin_tail_1.Myosin_N.Keratin_B2_2.Linker_histone.Dynein_heavy.Filament.Keratin_2_head
322,4175,11,endopeptidase activity,Peptidase_M10.Reprolysin.ADAM_spacer1.Peptidase_C2.Proteasome.Trypsin.ADAM_CR.Reprolysin_2.Reprolysin_3.Reprolysin_5.Trypsin_2
323,70011,16,"peptidase activity, acting on L-amino acid peptides",Peptidase_M10.Reprolysin.ADAM_spacer1.Peptidase_C1.Peptidase_M14.Peptidase_C2.UCH.Proteasome.Trypsin.ADAM_CR.Peptidase_C14.Reprolysin_2.Reprolysin_3.Reprolysin_5.Trypsin_2.UCH_1
324,17111,21,nucleoside-triphosphatase activity,Myosin_head.Myosin_tail_1.Myosin_N.GBP.G-alpha.Tubulin.Dynein_heavy.Kinesin.ABC_tran.AAA_5.ABC_membrane.HA2.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9
325,16462,21,pyrophosphatase activity,Myosin_head.Myosin_tail_1.Myosin_N.GBP.G-alpha.Tubulin.Dynein_heavy.Kinesin.ABC_tran.AAA_5.ABC_membrane.HA2.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9
326,16817,21,"hydrolase activity, acting on acid anhydrides",Myosin_head.Myosin_tail_1.Myosin_N.GBP.G-alpha.Tubulin.Dynein_heavy.Kinesin.ABC_tran.AAA_5.ABC_membrane.HA2.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9
327,16818,21,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",Myosin_head.Myosin_tail_1.Myosin_N.GBP.G-alpha.Tubulin.Dynein_heavy.Kinesin.ABC_tran.AAA_5.ABC_membrane.HA2.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9
328,8092,8,cytoskeletal protein binding,WH2.Cofilin_ADF.Xin.Microtub_bd.Kinesin.Tubulin-binding.Fascin.Tubulin_C
329,8104,5,protein localization,IBN_N.Adaptin_N.Clathrin.GRIP.Clathrin_propel
330,15031,5,protein transport,IBN_N.Adaptin_N.Clathrin.GRIP.Clathrin_propel
331,15833,5,peptide transport,IBN_N.Adaptin_N.Clathrin.GRIP.Clathrin_propel
332,33036,6,macromolecule localization,IBN_N.Adaptin_N.Clathrin.GRIP.Phospholip_A2_1.Clathrin_propel
333,34613,5,cellular protein localization,IBN_N.Adaptin_N.Clathrin.GRIP.Clathrin_propel
334,42886,5,amide transport,IBN_N.Adaptin_N.Clathrin.GRIP.Clathrin_propel
335,45184,5,establishment of protein localization,IBN_N.Adaptin_N.Clathrin.GRIP.Clathrin_propel
336,51641,6,cellular localization,IBN_N.Adaptin_N.Clathrin.GRIP.Ran_BP1.Clathrin_propel
337,51649,6,establishment of localization in cell,IBN_N.Adaptin_N.Clathrin.GRIP.Ran_BP1.Clathrin_propel
338,70727,5,cellular macromolecule localization,IBN_N.Adaptin_N.Clathrin.GRIP.Clathrin_propel
339,71702,8,organic substance transport,IBN_N.Adaptin_N.Clathrin.GRIP.AA_permease_2.Phospholip_A2_1.Aa_trans.Clathrin_propel
340,71705,7,nitrogen compound transport,IBN_N.Adaptin_N.Clathrin.GRIP.AA_permease_2.Aa_trans.Clathrin_propel
341,6793,9,phosphorus metabolic process,Pkinase_Tyr.Pkinase_C.Pkinase.Y_phosphatase.DSPc.NDK.Guanylate_cyc.Phospholip_A2_1.Guanylate_kin
342,6796,9,phosphate-containing compound metabolic process,Pkinase_Tyr.Pkinase_C.Pkinase.Y_phosphatase.DSPc.NDK.Guanylate_cyc.Phospholip_A2_1.Guanylate_kin
343,16310,4,phosphorylation,Pkinase_Tyr.Pkinase_C.Pkinase.NDK
344,36211,17,protein modification process,Pkinase_Tyr.Pkinase_C.Pkinase.Y_phosphatase.DSPc.Galactosyl_T.Glyco_transf_29.UCH.Pre-SET.Transglut_C.TTL.PPTA.Pro_isomerase.Glyco_transf_7C.Pro-rich.Transglut_core.UCH_1
345,43412,17,macromolecule modification,Pkinase_Tyr.Pkinase_C.Pkinase.Y_phosphatase.DSPc.Galactosyl_T.Glyco_transf_29.UCH.Pre-SET.Transglut_C.TTL.PPTA.Pro_isomerase.Glyco_transf_7C.Pro-rich.Transglut_core.UCH_1
346,44267,20,cellular protein metabolic process,Pkinase_Tyr.Pkinase_C.Pkinase.tRNA-synt_1.Anticodon_1.Y_phosphatase.DSPc.Galactosyl_T.Glyco_transf_29.UCH.Pre-SET.Transglut_C.TTL.Proteasome.PPTA.Pro_isomerase.Glyco_transf_7C.Pro-rich.Transglut_core.UCH_1
347,45111,4,intermediate filament cytoskeleton,Keratin_B2_2.Keratin_B2.Filament.Keratin_2_head
348,99080,4,supramolecular complex,Keratin_B2_2.Keratin_B2.Filament.Keratin_2_head
349,99081,4,supramolecular polymer,Keratin_B2_2.Keratin_B2.Filament.Keratin_2_head
350,99512,4,supramolecular fiber,Keratin_B2_2.Keratin_B2.Filament.Keratin_2_head
351,99513,4,polymeric cytoskeletal fiber,Keratin_B2_2.Keratin_B2.Filament.Keratin_2_head
352,16740,27,transferase activity,Pkinase_Tyr.Pkinase.DAGK_cat.PI3_PI4_kinase.Sulfotransfer_2.Sulfotransfer_1.Pkinase_C.Pre-SET.Acyltransferase.Glyco_transf_29.Galactosyl_T.Transglut_C.HECT.PPTA.NTP_transf_2.PARP.Methyltransf_11.UDPGT.Acetyltransf_1.NDK.Glyco_transf_7C.Methyltransf_12.Methyltransf_23.Methyltransf_25.Methyltransf_31.Sulfotransfer_3.Transglut_core
353,16772,7,"transferase activity, transferring phosphorus-containing groups",Pkinase_Tyr.Pkinase.DAGK_cat.PI3_PI4_kinase.Pkinase_C.NTP_transf_2.NDK
354,16773,3,"phosphotransferase activity, alcohol group as acceptor",Pkinase_Tyr.Pkinase.Pkinase_C
355,46906,2,tetrapyrrole binding,Globin.p450
356,51276,3,chromosome organization,Linker_histone.NAP.Pre-SET
357,6333,2,chromatin assembly or disassembly,Linker_histone.NAP
358,34728,2,nucleosome organization,Linker_histone.NAP
359,31497,2,chromatin assembly,Linker_histone.NAP
360,6323,2,DNA packaging,Linker_histone.NAP
361,6325,3,chromatin organization,Linker_histone.NAP.Pre-SET
362,6996,4,organelle organization,Linker_histone.NAP.Pre-SET.Xin
363,22607,3,cellular component assembly,Linker_histone.NAP.BTB_2
364,16043,7,cellular component organization,Linker_histone.NAP.IGFBP.BTB_2.Pre-SET.Xin.MreB_Mbl
365,34622,2,cellular macromolecular complex assembly,Linker_histone.NAP
366,43933,3,macromolecular complex subunit organization,Linker_histone.NAP.BTB_2
367,44085,3,cellular component biogenesis,Linker_histone.NAP.BTB_2
368,65003,3,macromolecular complex assembly,Linker_histone.NAP.BTB_2
369,65004,2,protein-DNA complex assembly,Linker_histone.NAP
370,71103,2,DNA conformation change,Linker_histone.NAP
371,71824,2,protein-DNA complex subunit organization,Linker_histone.NAP
372,71840,7,cellular component organization or biogenesis,Linker_histone.NAP.IGFBP.BTB_2.Pre-SET.Xin.MreB_Mbl
373,8066,2,glutamate receptor activity,Lig_chan-Glu_bd.Lig_chan
374,15075,13,ion transmembrane transporter activity,Lig_chan-Glu_bd.Lig_chan.Ion_trans.Neur_chan_LBD.IRK.RYDR_ITPR.SNF.Sulfate_transp.Zip.AA_permease_2.Na_H_Exchanger.Aa_trans.Ion_trans_2
375,15267,7,channel activity,Lig_chan-Glu_bd.Lig_chan.Ion_trans.Neur_chan_LBD.IRK.RYDR_ITPR.Ion_trans_2
376,15276,4,ligand-gated ion channel activity,Lig_chan-Glu_bd.Lig_chan.Neur_chan_LBD.IRK
377,22803,7,passive transmembrane transporter activity,Lig_chan-Glu_bd.Lig_chan.Ion_trans.Neur_chan_LBD.IRK.RYDR_ITPR.Ion_trans_2
378,22891,13,substrate-specific transmembrane transporter activity,Lig_chan-Glu_bd.Lig_chan.Ion_trans.Neur_chan_LBD.IRK.RYDR_ITPR.SNF.Sulfate_transp.Zip.AA_permease_2.Na_H_Exchanger.Aa_trans.Ion_trans_2
379,22824,2,transmitter-gated ion channel activity,Lig_chan-Glu_bd.Lig_chan
380,22834,4,ligand-gated channel activity,Lig_chan-Glu_bd.Lig_chan.Neur_chan_LBD.IRK
381,22835,2,transmitter-gated channel activity,Lig_chan-Glu_bd.Lig_chan
382,22836,4,gated channel activity,Lig_chan-Glu_bd.Lig_chan.Neur_chan_LBD.IRK
383,22838,7,substrate-specific channel activity,Lig_chan-Glu_bd.Lig_chan.Ion_trans.Neur_chan_LBD.IRK.RYDR_ITPR.Ion_trans_2
384,22892,13,substrate-specific transporter activity,Lig_chan-Glu_bd.Lig_chan.Ion_trans.Neur_chan_LBD.IRK.RYDR_ITPR.SNF.Sulfate_transp.Zip.AA_permease_2.Na_H_Exchanger.Aa_trans.Ion_trans_2
385,30594,2,neurotransmitter receptor activity,Lig_chan-Glu_bd.Lig_chan
386,7267,2,cell-cell signaling,APC_r.wnt
387,44763,22,single-organism cellular process,APC_r.wnt.tRNA-synt_1.Anticodon_1.Galactosyl_T.Glyco_transf_29.Dynein_heavy.Kinesin.Glutaredoxin.Thioredoxin.Bcl-2.CARD.NDK.IGFBP.Involucrin.Xin.Guanylate_cyc.MreB_Mbl.Phospholip_A2_1.Glyco_transf_7C.Guanylate_kin.Thioredoxin_6
388,198738,2,cell-cell signaling by wnt,APC_r.wnt
389,1905114,2,cell surface receptor signaling pathway involved in cell-cell signaling,APC_r.wnt
390,5886,3,plasma membrane,MHC_II_alpha.MHC_II_beta.G-gamma
391,42611,2,MHC protein complex,MHC_II_alpha.MHC_II_beta
392,44459,3,plasma membrane part,MHC_II_alpha.MHC_II_beta.G-gamma
393,71944,3,cell periphery,MHC_II_alpha.MHC_II_beta.G-gamma
394,98796,4,membrane protein complex,MHC_II_alpha.MHC_II_beta.G-gamma.Adaptin_N
395,98797,3,plasma membrane protein complex,MHC_II_alpha.MHC_II_beta.G-gamma
396,4857,5,enzyme inhibitor activity,A2M.A2M_N.Kunitz_BPTI.WAP.Cystatin
397,61135,4,endopeptidase regulator activity,A2M.A2M_N.Kunitz_BPTI.Cystatin
398,30234,7,enzyme regulator activity,A2M.A2M_N.Kunitz_BPTI.WAP.Cystatin.GoLoco.ArfGap
399,61134,5,peptidase regulator activity,A2M.A2M_N.Kunitz_BPTI.WAP.Cystatin
400,98772,11,molecular function regulator,A2M.A2M_N.Kunitz_BPTI.WAP.Cystatin.RasGEF.Sec7.RhoGEF.GoLoco.ArfGap.RasGEF_N
401,6082,2,organic acid metabolic process,tRNA-synt_1.Anticodon_1
402,6399,3,tRNA metabolic process,tRNA-synt_1.Anticodon_1.tRNA_int_endo
403,6412,2,translation,tRNA-synt_1.Anticodon_1
404,6518,2,peptide metabolic process,tRNA-synt_1.Anticodon_1
405,6520,2,cellular amino acid metabolic process,tRNA-synt_1.Anticodon_1
406,19752,2,carboxylic acid metabolic process,tRNA-synt_1.Anticodon_1
407,34660,3,ncRNA metabolic process,tRNA-synt_1.Anticodon_1.tRNA_int_endo
408,43038,2,amino acid activation,tRNA-synt_1.Anticodon_1
409,43039,2,tRNA aminoacylation,tRNA-synt_1.Anticodon_1
410,43043,2,peptide biosynthetic process,tRNA-synt_1.Anticodon_1
411,43436,2,oxoacid metabolic process,tRNA-synt_1.Anticodon_1
412,43603,2,cellular amide metabolic process,tRNA-synt_1.Anticodon_1
413,43604,2,amide biosynthetic process,tRNA-synt_1.Anticodon_1
414,44281,5,small molecule metabolic process,tRNA-synt_1.Anticodon_1.NDK.Guanylate_cyc.Guanylate_kin
415,1901564,3,organonitrogen compound metabolic process,tRNA-synt_1.Anticodon_1.NDK
416,1901566,3,organonitrogen compound biosynthetic process,tRNA-synt_1.Anticodon_1.NDK
417,44421,5,extracellular region part,Peptidase_M10.ADAM_spacer1.A2M_comp.Serum_albumin.ADAM_CR
418,16311,2,dephosphorylation,Y_phosphatase.DSPc
419,9100,3,glycoprotein metabolic process,Galactosyl_T.Glyco_transf_29.Glyco_transf_7C
420,9101,3,glycoprotein biosynthetic process,Galactosyl_T.Glyco_transf_29.Glyco_transf_7C
421,43413,3,macromolecule glycosylation,Galactosyl_T.Glyco_transf_29.Glyco_transf_7C
422,70085,3,glycosylation,Galactosyl_T.Glyco_transf_29.Glyco_transf_7C
423,1901135,4,carbohydrate derivative metabolic process,Galactosyl_T.Glyco_transf_29.NDK.Glyco_transf_7C
424,1901137,4,carbohydrate derivative biosynthetic process,Galactosyl_T.Glyco_transf_29.NDK.Glyco_transf_7C
425,7017,2,microtubule-based process,Dynein_heavy.Kinesin
426,6928,2,movement of cell or subcellular component,Dynein_heavy.Kinesin
427,19725,3,cellular homeostasis,Glutaredoxin.Thioredoxin.Thioredoxin_6
428,42592,3,homeostatic process,Glutaredoxin.Thioredoxin.Thioredoxin_6
429,65008,3,regulation of biological quality,Glutaredoxin.Thioredoxin.Thioredoxin_6
430,38024,2,cargo receptor activity,SRCR.Somatomedin_B
431,16782,3,"transferase activity, transferring sulfur-containing groups",Sulfotransfer_2.Sulfotransfer_1.Sulfotransfer_3
432,6915,2,apoptotic process,Bcl-2.CARD
433,8219,2,cell death,Bcl-2.CARD
434,12501,2,programmed cell death,Bcl-2.CARD
435,10941,2,regulation of cell death,Bcl-2.CARD
436,43067,2,regulation of programmed cell death,Bcl-2.CARD
437,22610,9,biological adhesion,Xlink.TSP_3.Cadherin.Cadherin_C.Cadherin_2.Cadherin_3.Cadherin_C_2.Cadherin_tail.TSP_1
438,98609,6,cell-cell adhesion,Cadherin.Cadherin_C.Cadherin_2.Cadherin_3.Cadherin_C_2.Cadherin_tail
439,98742,6,cell-cell adhesion via plasma-membrane adhesion molecules,Cadherin.Cadherin_C.Cadherin_2.Cadherin_3.Cadherin_C_2.Cadherin_tail
440,4620,3,phospholipase activity,Phospholip_A2_1.PI-PLC-Y.PI-PLC-X
441,16298,3,lipase activity,Phospholip_A2_1.PI-PLC-Y.PI-PLC-X
442,16788,8,"hydrolase activity, acting on ester bonds",Phospholip_A2_1.Y_phosphatase.PDEase_I.tRNA_int_endo.Sulfatase.PI-PLC-Y.DSPc.PI-PLC-X
443,52689,1,carboxylic ester hydrolase activity,Phospholip_A2_1
444,6753,3,nucleoside phosphate metabolic process,NDK.Guanylate_cyc.Guanylate_kin
445,9117,3,nucleotide metabolic process,NDK.Guanylate_cyc.Guanylate_kin
446,9132,1,nucleoside diphosphate metabolic process,NDK
447,19637,4,organophosphate metabolic process,NDK.Guanylate_cyc.Phospholip_A2_1.Guanylate_kin
448,46939,1,nucleotide phosphorylation,NDK
449,55086,3,nucleobase-containing small molecule metabolic process,NDK.Guanylate_cyc.Guanylate_kin
450,16049,1,cell growth,IGFBP
451,40008,1,regulation of growth,IGFBP
452,51128,1,regulation of cellular component organization,IGFBP
453,6950,3,response to stress,Defensin_beta_2.Interferon.MutS_V
454,32813,1,tumor necrosis factor receptor superfamily binding,TNF
455,6461,1,protein complex assembly,BTB_2
456,51259,1,protein oligomerization,BTB_2
457,70271,1,protein complex biogenesis,BTB_2
458,71822,1,protein complex subunit organization,BTB_2
459,7265,2,Ras protein signal transduction,Sec7.RhoGEF
460,9966,2,regulation of signal transduction,Sec7.RhoGEF
461,10646,2,regulation of cell communication,Sec7.RhoGEF
462,23051,2,regulation of signaling,Sec7.RhoGEF
463,32011,1,ARF protein signal transduction,Sec7
464,46578,2,regulation of Ras protein signal transduction,Sec7.RhoGEF
465,48583,2,regulation of response to stimulus,Sec7.RhoGEF
466,51056,2,regulation of small GTPase mediated signal transduction,Sec7.RhoGEF
467,1902531,2,regulation of intracellular signal transduction,Sec7.RhoGEF
468,4721,2,phosphoprotein phosphatase activity,Y_phosphatase.DSPc
469,16791,2,phosphatase activity,Y_phosphatase.DSPc
470,42578,5,phosphoric ester hydrolase activity,Y_phosphatase.PDEase_I.PI-PLC-Y.DSPc.PI-PLC-X
471,6820,4,anion transport,Sulfate_transp.AA_permease_2.Phospholip_A2_1.Aa_trans
472,15698,1,inorganic anion transport,Sulfate_transp
473,44765,5,single-organism transport,Sulfate_transp.SNF.AA_permease_2.Phospholip_A2_1.Aa_trans
474,72348,1,sulfur compound transport,Sulfate_transp
475,1902578,5,single-organism localization,Sulfate_transp.SNF.AA_permease_2.Phospholip_A2_1.Aa_trans
476,6213,1,pyrimidine nucleoside metabolic process,NDK
477,6220,1,pyrimidine nucleotide metabolic process,NDK
478,6221,1,pyrimidine nucleotide biosynthetic process,NDK
479,9116,1,nucleoside metabolic process,NDK
480,9119,1,ribonucleoside metabolic process,NDK
481,9141,1,nucleoside triphosphate metabolic process,NDK
482,9142,1,nucleoside triphosphate biosynthetic process,NDK
483,9147,1,pyrimidine nucleoside triphosphate metabolic process,NDK
484,9148,1,pyrimidine nucleoside triphosphate biosynthetic process,NDK
485,9163,1,nucleoside biosynthetic process,NDK
486,9165,3,nucleotide biosynthetic process,NDK.Guanylate_cyc.Guanylate_kin
487,9199,1,ribonucleoside triphosphate metabolic process,NDK
488,9201,1,ribonucleoside triphosphate biosynthetic process,NDK
489,9208,1,pyrimidine ribonucleoside triphosphate metabolic process,NDK
490,9209,1,pyrimidine ribonucleoside triphosphate biosynthetic process,NDK
491,9218,1,pyrimidine ribonucleotide metabolic process,NDK
492,9220,1,pyrimidine ribonucleotide biosynthetic process,NDK
493,9259,1,ribonucleotide metabolic process,NDK
494,9260,1,ribonucleotide biosynthetic process,NDK
495,19693,1,ribose phosphate metabolic process,NDK
496,42455,1,ribonucleoside biosynthetic process,NDK
497,44711,3,single-organism biosynthetic process,NDK.Guanylate_cyc.Guanylate_kin
498,46051,1,UTP metabolic process,NDK
499,46131,1,pyrimidine ribonucleoside metabolic process,NDK
500,46132,1,pyrimidine ribonucleoside biosynthetic process,NDK
501,46134,1,pyrimidine nucleoside biosynthetic process,NDK
502,46390,1,ribose phosphate biosynthetic process,NDK
503,72527,1,pyrimidine-containing compound metabolic process,NDK
504,72528,1,pyrimidine-containing compound biosynthetic process,NDK
505,90407,3,organophosphate biosynthetic process,NDK.Guanylate_cyc.Guanylate_kin
506,1901293,3,nucleoside phosphate biosynthetic process,NDK.Guanylate_cyc.Guanylate_kin
507,1901657,1,glycosyl compound metabolic process,NDK
508,1901659,1,glycosyl compound biosynthetic process,NDK
509,8235,2,metalloexopeptidase activity,Peptidase_M14.Peptidase_C14
510,4180,2,carboxypeptidase activity,Peptidase_M14.Peptidase_C14
511,8238,2,exopeptidase activity,Peptidase_M14.Peptidase_C14
512,32501,4,multicellular organismal process,wnt.Spin-Ssty.Involucrin.TAS2R
513,32502,4,developmental process,wnt.Involucrin.LCE.MreB_Mbl
514,44707,2,single-multicellular organism process,wnt.Involucrin
515,44767,3,single-organism developmental process,wnt.Involucrin.MreB_Mbl
516,48856,4,anatomical structure development,wnt.Involucrin.LCE.MreB_Mbl
517,4197,1,cysteine-type endopeptidase activity,Peptidase_C2
518,8170,1,N-methyltransferase activity,Pre-SET
519,8276,1,protein methyltransferase activity,Pre-SET
520,8757,1,S-adenosylmethionine-dependent methyltransferase activity,Pre-SET
521,16278,1,lysine N-methyltransferase activity,Pre-SET
522,16279,1,protein-lysine N-methyltransferase activity,Pre-SET
523,16741,6,"transferase activity, transferring one-carbon groups",Pre-SET.Methyltransf_11.Methyltransf_12.Methyltransf_23.Methyltransf_25.Methyltransf_31
524,42054,1,histone methyltransferase activity,Pre-SET
525,3,1,reproduction,Spin-Ssty
526,19953,1,sexual reproduction,Spin-Ssty
527,22414,1,reproductive process,Spin-Ssty
528,32504,1,multicellular organism reproduction,Spin-Ssty
529,44702,1,single organism reproductive process,Spin-Ssty
530,44703,1,multi-organism reproductive process,Spin-Ssty
531,48609,1,multicellular organismal reproductive process,Spin-Ssty
532,51704,1,multi-organism process,Spin-Ssty
533,785,1,chromatin,Linker_histone
534,5694,1,chromosome,Linker_histone
535,32993,1,protein-DNA complex,Linker_histone
536,44427,1,chromosomal part,Linker_histone
537,44815,1,DNA packaging complex,Linker_histone
538,5231,1,excitatory extracellular ligand-gated ion channel activity,Lig_chan-Glu_bd
539,5244,1,voltage-gated ion channel activity,IRK
540,5249,1,voltage-gated potassium channel activity,IRK
541,5261,2,cation channel activity,IRK.RYDR_ITPR
542,5267,1,potassium channel activity,IRK
543,8324,5,cation transmembrane transporter activity,IRK.RYDR_ITPR.SNF.Zip.Na_H_Exchanger
544,15077,3,monovalent inorganic cation transmembrane transporter activity,IRK.SNF.Na_H_Exchanger
545,15079,1,potassium ion transmembrane transporter activity,IRK
546,22832,1,voltage-gated channel activity,IRK
547,22843,1,voltage-gated cation channel activity,IRK
548,22890,5,inorganic cation transmembrane transporter activity,IRK.RYDR_ITPR.SNF.Zip.Na_H_Exchanger
549,99094,1,ligand-gated cation channel activity,IRK
550,19783,2,ubiquitin-like protein-specific protease activity,UCH.UCH_1
551,101005,2,ubiquitinyl hydrolase activity,UCH.UCH_1
552,15085,1,calcium ion transmembrane transporter activity,RYDR_ITPR
553,72509,1,divalent inorganic cation transmembrane transporter activity,RYDR_ITPR
554,70646,2,protein modification by small protein removal,UCH.UCH_1
555,70647,2,protein modification by small protein conjugation or removal,UCH.UCH_1
556,16570,1,histone modification,Pre-SET
557,6479,1,protein methylation,Pre-SET
558,8213,1,protein alkylation,Pre-SET
559,16569,1,covalent chromatin modification,Pre-SET
560,16571,1,histone methylation,Pre-SET
561,18022,1,peptidyl-lysine methylation,Pre-SET
562,18193,3,peptidyl-amino acid modification,Pre-SET.Pro_isomerase.Pro-rich
563,18205,1,peptidyl-lysine modification,Pre-SET
564,32259,1,methylation,Pre-SET
565,43414,1,macromolecule methylation,Pre-SET
566,15672,1,monovalent inorganic cation transport,IRK
567,4112,1,cyclic-nucleotide phosphodiesterase activity,PDEase_I
568,8081,3,phosphoric diester hydrolase activity,PDEase_I.PI-PLC-Y.PI-PLC-X
569,16853,2,isomerase activity,Pro_isomerase.Pro-rich
570,16859,2,cis-trans isomerase activity,Pro_isomerase.Pro-rich
571,16757,5,"transferase activity, transferring glycosyl groups",Glyco_transf_29.Galactosyl_T.PARP.UDPGT.Glyco_transf_7C
572,15036,1,disulfide oxidoreductase activity,Glutaredoxin
573,16667,1,"oxidoreductase activity, acting on a sulfur group of donors",Glutaredoxin
574,19898,1,extrinsic component of membrane,G-gamma
575,9898,1,cytoplasmic side of plasma membrane,G-gamma
576,19897,1,extrinsic component of plasma membrane,G-gamma
577,31234,1,extrinsic component of cytoplasmic side of plasma membrane,G-gamma
578,98552,1,side of membrane,G-gamma
579,98562,1,cytoplasmic side of membrane,G-gamma
580,1902494,3,catalytic complex,G-gamma.Proteasome.Dynein_heavy
581,1905360,1,GTPase complex,G-gamma
582,9888,2,tissue development,Involucrin.LCE
583,9913,1,epidermal cell differentiation,Involucrin
584,30154,1,cell differentiation,Involucrin
585,30216,1,keratinocyte differentiation,Involucrin
586,30855,1,epithelial cell differentiation,Involucrin
587,43588,1,skin development,Involucrin
588,48513,1,animal organ development,Involucrin
589,48731,1,system development,Involucrin
590,48869,2,cellular developmental process,Involucrin.MreB_Mbl
591,60429,1,epithelium development,Involucrin
592,70003,1,threonine-type peptidase activity,Proteasome
593,16874,2,ligase activity,tRNA-synt_1.ThiF
594,16875,1,"ligase activity, forming carbon-oxygen bonds",tRNA-synt_1
595,16876,1,"ligase activity, forming aminoacyl-tRNA and related compounds",tRNA-synt_1
596,502,1,proteasome complex,Proteasome
597,1905368,1,peptidase complex,Proteasome
598,1905369,1,endopeptidase complex,Proteasome
599,5326,1,neurotransmitter transporter activity,SNF
600,15291,2,secondary active transmembrane transporter activity,SNF.Na_H_Exchanger
601,15081,1,sodium ion transmembrane transporter activity,SNF
602,15293,1,symporter activity,SNF
603,15294,1,solute:cation symporter activity,SNF
604,15370,1,solute:sodium symporter activity,SNF
605,22804,3,active transmembrane transporter activity,SNF.ABC_membrane.Na_H_Exchanger
606,4518,1,nuclease activity,tRNA_int_endo
607,4519,1,endonuclease activity,tRNA_int_endo
608,4521,1,endoribonuclease activity,tRNA_int_endo
609,4540,1,ribonuclease activity,tRNA_int_endo
610,4549,1,tRNA-specific ribonuclease activity,tRNA_int_endo
