,number,count,name,domains
11,16491,60,oxidoreductase activity,Ald_Xan_dh_C2.Fer2_2.AhpC-TSA.Mo-co_dimer.Cu-oxidase_2.Rieske.ELFV_dehydrog_N.FAD_binding_5.FAD_binding_4.FAD_binding_1.3HCDH.Tyrosinase.FMN_red.Molybdopterin.Fe-ADH.UDPG_MGDP_dh_C.Ldh_1_C.2-Hacid_dh.Iso_dh.Lipoxygenase.RPE65.Sod_Fe_N.Sod_Fe_C.Cu_amine_oxid.Cu_amine_oxidN3.Catalase.Coprogen_oxidas.DHFR_1.DSBA.COX2.GMC_oxred_C.Gp_dh_C.E1_dh.Sdh_cyt.G6PD_C.GDC-P.Heme_oxygenase.Biopterin_H.malic.THF_DHG_CYH.MTHFR.NO_synthase.GSDH.6PGD.Evr1_Alr.Ribonuc_red_lgN.Trp_dioxygenase.Rieske_2.SelR.Cu2_monooxygen.PMSR.NAD_Gly3P_dh_C.ERO1.Ald_Xan_dh_C.Catalase-rel.Cu2_monoox_C.E1_DerP2_DerF2.FAD_binding_6.FAD_binding_7.Fe_hyd_lg_C
12,3723,28,RNA binding,YTH.Ribonuclease_T2.PUA.eIF-1a.AXH.Ribosomal_S13.SpoU_methylase.Ribosomal_S5.THUMP.Fibrillarin.SLBP_RNA_bind.PseudoU_synth_2.PseudoU_synth_1.IF4E.RNA_helicase.eIF-5_eIF-2B.SUI1.SRP_SPB.SRP14.SRP19.Ribosomal_L20.Ribosomal_L6.Ribosomal_S6.tRNA-synt_2d.Sua5_yciO_yrdC.RF-1.Ribosomal_L5e.PUA_2
13,5737,74,cytoplasm,PAD.APG12.GLTP.DHHA2.UPF1_Zn_bind.PAD_M.Pyrophosphatase.Arg_tRNA_synt_N.ProRS-C_1.tRNA-synt_1c_C.tRNA-synt_2d.IF4E.PMM.Tyr_Deacylase.Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_S6e.Ribosomal_S9.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L21p.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.SRP_SPB.SRP19.Gcd10p.Alpha_adaptinC2.Ribosomal_L26.ERO1.SRP14.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7
14,16020,34,membrane,STT3.Voltage_CLC.Na_sulph_symp.Lectin_leg-like.MatE.Glyco_hydro_47.COX2.Plasmod_Pvs28.SecY.PDGF.Furin-like.Ammonium_transp.CDP-OH_P_transf.PTR2.TspO_MBR.CitMHS.Rhomboid.MNNL.UbiA.SDF.Glyco_transf_64.COX2_TM.ATP-synt.ATP-synt_C.Alpha_adaptinC2.Glyco_hydro_15.Glyco_hydro_30.Glyco_hydro_35.Glyco_tranf_2_3.Glyco_trans_1_2.Glyco_trans_1_4.Glyco_trans_4_4.Glyco_transf_4.Glyco_transf_41
15,6351,26,"transcription, DNA-templated",RNA_pol_A_bac.RNA_pol_L.RNA_pol_N.RNA_pol_Rpb2_7.RNA_pol_Rpb2_6.RNA_pol_Rpb2_1.RNA_pol_Rpb2_3.RNA_pol_Rpb1_2.RNA_pol_Rpb1_1.RNA_pol_Rpb1_4.RNA_pol_Rpb1_5.RNA_pol_Rpb1_3.RNA_pol.mTERF.Sigma54_activat.PC4.BTD.YEATS.HAT_KAT11.zf-TAZ.PAH.RHD_DNA_bind.LAG1-DNAbind.Med18.TBP.RNA_ligase
16,3899,16,DNA-directed RNA polymerase activity,RNA_pol_A_bac.RNA_pol_L.RNA_pol_N.RNA_pol_Rpb2_7.RNA_pol_Rpb2_6.RNA_pol_Rpb2_1.RNA_pol_Rpb2_3.RNA_pol_Rpb1_2.RNA_pol_Rpb1_1.RNA_pol_Rpb1_4.RNA_pol_Rpb1_5.RNA_pol_Rpb1_3.RNA_pol.DNA_primase_lrg.DNA_primase_S.RNA_ligase
17,16787,100,hydrolase activity,Endonuclease_NS.Asparaginase_2.Peptidase_M20.5_nucleotid_C.dUTPase.Ham1p_like.Amidohydro_2.Amidohydro_1.Peptidase_C26.Creatinase_N.DcpS.Glyco_hydro_18.Glyco_hydro_20.Alpha-mann_mid.Glyco_hydro_2_C.Glyco_hydro_2_N.Melibiase_2.VRR_NUC.TatD_DNase.Lipase_GDSL.AstE_AspA.Tyr_Deacylase.Peptidase_S9_N.Rhomboid.Peptidase_S8.Peptidase_S41.Peptidase_M17.Peptidase_M18.DNA_pol_A_exo1.DNA_pol_B_exo1.XPG_I.ERCC4.PAD.PAD_M.DNA_gyraseB.DNA_topoisoIV.GDPD.Tyr-DNA_phospho.MafB19-deam.NT5C.Proteasome_A_N.Propep_M14.Peptidase_M13.RQC.Glutaminase.UPF1_Zn_bind.Pyrophosphatase.OGG_N.Alk_phosphatase.Glyco_hydro_99.H2TH.Endonuclease_5.CN_hydrolase.RNase_H.Ribonucleas_3_3.RIG-I_C-RD.Helicase_C_2.CAF1.Trehalase.Glyco_hydro_38.Alpha_L_fucos.Glyco_hydro_47.Peptidase_M19.Amidase_2.Ssu72.Peptidase_C12.DHHA2.Nuc_deoxyrib_tr.AICARFT_IMPCHas.Ribonuclease_T2.PARG_cat.AbfB.AdoHcyase.Glyco_hydro_38C.DnaB_C.RNA_helicase.ECH_2.Pur_DNA_glyco.ATP-synt.Rib_hydrolayse.His_Phos_2.Pept_tRNA_hydro.5-FTHF_cyc-lig.Amidase.Amidohydro_3.Asparaginase.DNA_photolyase.DNA_pol_B_thumb.DcpS_C.Lipase_GDSL_2.Peptidase_M16.Peptidase_M16_C.Peptidase_M16_M.Peptidase_M22.Peptidase_M23.Peptidase_M24.Peptidase_S24.RNase_HII.RNase_PH.RNase_PH_C
18,46872,43,metal ion binding,Fer2_2.Endonuclease_NS.ATP-grasp_3.Sod_Fe_N.Sod_Fe_C.Arginase.Sod_Cu.B12-binding.Lipoxygenase.ALAD.Fe-ADH.zf-CW.zf-PARP.H2TH.Peptidase_M18.zf-UBR.Alpha-mann_mid.UPF1_Zn_bind.zf-TAZ.zf-dskA_traR.PTE.Cu_amine_oxid.Cu_amine_oxidN3.Cu2_monooxygen.Cu-oxidase_3.Cu-oxidase_2.COX2.PAD.Cbl_N2.PAD_M.Glyco_hydro_47.Thg1.ACPS.Pyrophosphatase.Ferritin.Frataxin_Cyay.NifU_N.Mo-co_dimer.B12-binding_2.Cbl_N3.Cu2_monoox_C.Fe_hyd_lg_C.zf-Di19
19,8270,11,zinc ion binding,zf-CW.zf-PARP.H2TH.Peptidase_M18.zf-UBR.Alpha-mann_mid.UPF1_Zn_bind.zf-TAZ.zf-dskA_traR.PTE.zf-Di19
20,6355,11,"regulation of transcription, DNA-templated",mTERF.Sigma54_activat.PC4.BTD.YEATS.HAT_KAT11.zf-TAZ.PAH.RHD_DNA_bind.LAG1-DNAbind.Med18
21,6508,14,proteolysis,DPPIV_N.Peptidase_M17.Peptidase_M13.Peptidase_M19.Peptidase_M18.Peptidase_S41.Peptidase_M13_N.Peptidase_S8.Propep_M14.Peptidase_S9.Proteasome_A_N.Cullin.Peptidase_C12.Cullin_binding
22,5634,14,nucleus,Rep-A_N.Rad1.BTD.ASF1_hist_chap.zf-TAZ.Cbl_N.ORC5_C.Tyr-DNA_phospho.LAG1-DNAbind.Ssu72.Rad9.Med18.POT1.Rep_fac-A_C
23,6281,17,DNA repair,IMS.Methyltransf_1N.DNA_binding_1.Tyr-DNA_phospho.DNA_ligase_A_C.DNA_ligase_A_M.DNA_ligase_A_N.RQC.Endonuclease_5.MutS_III.DNA_mis_repair.MutL_C.MutS_IV.HhH-GPD.Pur_DNA_glyco.OGG_N.H2TH
24,3676,86,nucleic acid binding,tRNA_anti-codon.Endonuclease_NS.DHHA1.Helicase_C_2.Piwi.DNA_pol_A_exo1.RRM_7.RNase_H.Alba.Rep-A_N.DNA_pol_B.PCNA_N.PCNA_C.zf-PARP.PC4.RNA_pol_N.DNA_gyraseB.RNA_pol_Rpb2_7.RNA_pol_Rpb2_6.RNA_pol_Rpb2_1.RNA_pol_Rpb2_3.TBP.Topoisom_I_N.UPF1_Zn_bind.RNA_pol_Rpb1_2.RNA_pol_Rpb1_1.RNA_pol_Rpb1_4.RNA_pol_Rpb1_5.ERCC4.RNA_pol_Rpb1_3.Topoisom_bac.RHD_DNA_bind.LAG1-DNAbind.DNA_ligase_A_N.DNA_topoisoIV.STAT_bind.POT1.SRF-TF.Pur_DNA_glyco.HHH.YTH.Ribonuclease_T2.PUA.eIF-1a.AXH.Ribosomal_S13.SpoU_methylase.Ribosomal_S5.THUMP.Fibrillarin.SLBP_RNA_bind.PseudoU_synth_2.PseudoU_synth_1.IF4E.RNA_helicase.MutS_III.DNA_mis_repair.MutS_IV.eIF-5_eIF-2B.SUI1.SRP_SPB.SRP14.SRP19.Ribosomal_L20.Ribosomal_L6.Ribosomal_S6.OGG_N.H2TH.tRNA-synt_2d.BTD.P53.mTERF.Sua5_yciO_yrdC.RF-1.Ribosomal_L5e.DNA_photolyase.DNA_pol_B_thumb.PUA_2.RNA_ligase.RNase_HII.RNase_PH.RNase_PH_C.Rep_fac-A_C.tRNA-synt_His.tRNA_Me_trans.tRNA_m1G_MT
25,5515,22,protein binding,SWIB.GAF_2.GAF_3.POLO_box.PAZ.AXH.SUFU_C.MATH.RNA_pol_A_bac.SRF-TF.AIF_C.TFIIB.Cullin.IL17.Insulin.Hormone_5.SAD_SRA.EB1.HSP90.PDGF.Sigma54_activat.Cullin_binding
26,16021,17,integral component of membrane,TspO_MBR.CitMHS.Rhomboid.MNNL.UbiA.SDF.Glyco_transf_64.COX2_TM.Glyco_hydro_15.Glyco_hydro_30.Glyco_hydro_35.Glyco_tranf_2_3.Glyco_trans_1_2.Glyco_trans_1_4.Glyco_trans_4_4.Glyco_transf_4.Glyco_transf_41
27,6260,12,DNA replication,Rep-A_N.DnaB_C.DNA_pol_A.Ribonuc_red_lgN.Ribonuc_red_lgC.ORC5_C.RQC.DNA_primase_lrg.DNA_primase_S.PCNA_N.PCNA_C.Rep_fac-A_C
28,166,54,nucleotide binding,DNA_pol_B.tRNA-synt_2.Arg_tRNA_synt_N.ProRS-C_1.tRNA-synt_1c_C.tRNA-synt_2c.tRNA-synt_2b.TPK_catalytic.MutS_III.DnaB_C.Sigma54_activat.Ribonuc_red_lgN.DALR_1.Helicase_C_2.DNA_gyraseB.GSH_synth_ATP.HSP90.GHMP_kinases_N.DNA_mis_repair.Hexokinase_2.MutL_C.ATP-grasp_3.GMP_synt_C.UPF1_Zn_bind.tRNA_SAD.MutS_IV.Ins_P5_2-kin.Alpha_kinase.DNA_ligase_A_M.DNA_topoisoIV.Furin-like.tRNA-synt_2d.Fumble.CPSase_L_D2.tRNA-synt_1d.UDPG_MGDP_dh_C.2-Hacid_dh.AdoHcyase.EFG_IV.FeoB_N.Adenylsucc_synt.FAD-oxidase_C.FAD_binding_4.Flavodoxin_1.Pyridox_oxase_2.SIR2.G6PD_C.DNA_photolyase.DNA_pol_B_thumb.EFG_C.EFG_II.Flavodoxin_2.GHMP_kinases_C.GMP_PDE_delta
29,4553,14,"hydrolase activity, hydrolyzing O-glycosyl compounds",Glyco_hydro_18.Glyco_hydro_1.Glyco_hydro_20.Alpha-mann_mid.Glyco_hydro_2_C.Glyco_hydro_2_N.Melibiase_2.Trehalase.Glyco_hydro_38.Alpha_L_fucos.Glyco_hydro_47.PARG_cat.AbfB.Glyco_hydro_38C
30,5507,7,copper ion binding,Cu_amine_oxid.Cu_amine_oxidN3.Cu2_monooxygen.Cu-oxidase_3.Cu-oxidase_2.COX2.Cu2_monoox_C
31,6265,7,DNA topological change,DNA_gyraseB.Topoisom_I_N.Topoisom_bac.Topoisom_I.DNA_topoisoIV.DNA_photolyase.DNA_pol_B_thumb
32,6298,5,mismatch repair,MutS_III.DNA_mis_repair.MutL_C.MutS_IV.MutS_I
33,16616,10,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",UDPG_MGDP_dh_C.Ldh_1_C.2-Hacid_dh.UDPG_MGDP_dh.Iso_dh.G6PD_C.malic.6PGD.NAD_Gly3P_dh_C.3HCDH
34,16788,28,"hydrolase activity, acting on ester bonds",VRR_NUC.TatD_DNase.Lipase_GDSL.AstE_AspA.Tyr_Deacylase.DNA_pol_A_exo1.DNA_pol_B_exo1.XPG_I.ERCC4.GDPD.Tyr-DNA_phospho.NT5C.OGG_N.Alk_phosphatase.Endonuclease_5.RNase_H.Ribonucleas_3_3.CAF1.Ssu72.Ribonuclease_T2.ECH_2.H2TH.His_Phos_2.Pept_tRNA_hydro.Lipase_GDSL_2.RNase_HII.RNase_PH.RNase_PH_C
35,9058,174,biosynthetic process,NTP_transferase.CTP_transf_like.Formyl_trans_C.Formyl_trans_N.SQS_PSY.Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L26.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_S6e.Ribosomal_S9.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.RNA_pol_A_bac.RNA_pol_L.RNA_pol_N.RNA_pol_Rpb2_7.RNA_pol_Rpb2_6.RNA_pol_Rpb2_1.RNA_pol_Rpb2_3.RNA_pol_Rpb1_2.RNA_pol_Rpb1_1.RNA_pol_Rpb1_4.RNA_pol_Rpb1_5.RNA_pol_Rpb1_3.mTERF.Sigma54_activat.PC4.BTD.YEATS.HAT_KAT11.zf-TAZ.PAH.RHD_DNA_bind.LAG1-DNAbind.Rep-A_N.DnaB_C.DNA_pol_A.Ribonuc_red_lgN.Ribonuc_red_lgC.ORC5_C.RQC.eIF-5_eIF-2B.eIF-1a.SUI1.IF4E.polyprenyl_synt.HMG_CoA_synt_C.IspD.HMG_CoA_synt_N.GMP_synt_C.AICARFT_IMPCHas.Adenylsucc_synt.Porphobil_deam.Porphobil_deamC.ALAD.tRNA-synt_2.tRNA-synt_1c_C.tRNA-synt_2b.DALR_1.Arg_tRNA_synt_N.tRNA-synt_1d.S-AdoMet_synt_C.S-AdoMet_synt_M.S-AdoMet_synt_N.ATP-synt_ab_C.ATP-synt_DE_N.DNA_primase_lrg.DNA_primase_S.PCNA_N.PCNA_C.ART.PARP_reg.NAD_binding_5.CDP-OH_P_transf.URO-D.Coprogen_oxidas.TPK_catalytic.TPK_B1_binding.MoeA_C.MoeA_N.Frataxin_Cyay.NifU_N.STT3.OMPdecase.RF-1.Med18.AIRC.Asn_synthase.DHFR_1.DS.NAD_kinase.GSH_synth_ATP.Ferrochelatase.NO_synthase.Glyco_transf_64.Flavokinase.Glycogen_syn.THF_DHG_CYH.PMM.QRPTase_C.TBP.Gln-synt_N.Fumble.tRNA-synt_2c.NeuB.ProRS-C_1.PGI.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.CTP_transf_3.GMP_PDE_delta.Glyco_hydro_15.Glyco_hydro_30.Glyco_hydro_35.Glyco_tranf_2_3.Glyco_trans_1_2.Glyco_trans_1_4.Glyco_trans_4_4.Glyco_transf_4.Glyco_transf_41.NAD_synthase.NTP_transf_3.RNA_ligase.Rep_fac-A_C.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7.S-methyl_trans
36,20037,6,heme binding,HNOB.Catalase.Trp_dioxygenase.Cytochrom_C.IDO.Catalase-rel
37,8168,9,methyltransferase activity,Methyltransf_PK.Methyltr_RsmB-F.Fibrillarin.TP_methylase.EMG1.DOT1.Methyltransf_1N.SpoU_methylase.Methyltransf_24
38,51287,5,NAD binding,UDPG_MGDP_dh_C.2-Hacid_dh.UDPG_MGDP_dh.AdoHcyase.SIR2
39,6413,4,translational initiation,eIF-5_eIF-2B.eIF-1a.SUI1.IF4E
40,16773,17,"phosphotransferase activity, alcohol group as acceptor",FGGY_C.FGGY_N.Hexokinase_2.ADP_PFK_GK.Dak1.Dak2.IPK.Ins_P5_2-kin.Fumble.Alpha_kinase.Focal_AT.Furin-like.NAD_kinase.PIP5K.Flavokinase.ADP_ribosyl_GH.NAD_synthase
41,8299,4,isoprenoid biosynthetic process,polyprenyl_synt.HMG_CoA_synt_C.IspD.HMG_CoA_synt_N
42,4812,9,aminoacyl-tRNA ligase activity,tRNA-synt_2.tRNA-synt_1c_C.tRNA-synt_2b.tRNA-synt_2d.DALR_1.Arg_tRNA_synt_N.tRNA-synt_1d.tRNA-synt_2c.ProRS-C_1
43,5509,5,calcium ion binding,PAD.Cbl_N2.PAD_M.Glyco_hydro_47.Cbl_N3
44,5576,4,extracellular region,IL17.Hormone_5.Defensin_1.Insulin
45,30983,4,mismatched DNA binding,MutS_III.DNA_mis_repair.MutS_IV.MutS_I
46,3743,4,translation initiation factor activity,eIF-5_eIF-2B.eIF-1a.SUI1.IF4E
47,55085,12,transmembrane transport,Voltage_CLC.Na_sulph_symp.CitMHS.MatE.ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt_C.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
48,6164,13,purine nucleotide biosynthetic process,GMP_synt_C.AICARFT_IMPCHas.Adenylsucc_synt.ATP-synt_ab_C.ATP-synt_DE_N.AIRC.Fumble.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.GMP_PDE_delta
49,8312,3,7S RNA binding,SRP_SPB.SRP14.SRP19
50,4252,10,serine-type endopeptidase activity,Peptidase_S9_N.Rhomboid.Peptidase_S8.Peptidase_M16.Peptidase_M16_C.Peptidase_M16_M.Peptidase_M22.Peptidase_M23.Peptidase_M24.Peptidase_S24
51,6520,23,cellular amino acid metabolic process,OTCace_N.ELFV_dehydrog_N.OTCace.tRNA-synt_2.tRNA-synt_1c_C.tRNA-synt_2b.DALR_1.Arg_tRNA_synt_N.tRNA-synt_1d.tRNA_SAD.tRNA-synt_2d.Glutaminase.Peptidase_C26.Asn_synthase.DHFR_1.GDC-P.MTHFR.Trp_dioxygenase.Tyr_Deacylase.AdoHcyase.Gln-synt_N.tRNA-synt_2c.ProRS-C_1
52,33014,6,tetrapyrrole biosynthetic process,Porphobil_deam.Porphobil_deamC.ALAD.URO-D.Coprogen_oxidas.Ferrochelatase
53,6418,8,tRNA aminoacylation for protein translation,tRNA-synt_2.tRNA-synt_1c_C.tRNA-synt_2b.DALR_1.Arg_tRNA_synt_N.tRNA-synt_1d.tRNA-synt_2c.ProRS-C_1
54,6420,3,arginyl-tRNA aminoacylation,DALR_1.Arg_tRNA_synt_N.tRNA-synt_1d
55,287,3,magnesium ion binding,Thg1.ACPS.Pyrophosphatase
56,6468,3,protein phosphorylation,Alpha_kinase.Furin-like.Focal_AT
57,51536,6,iron-sulfur cluster binding,Fer2.Radical_SAM.NifU_N.zf-CDGSH.Rieske.EndIII_4Fe-2S
58,16740,101,transferase activity,SHMT.SQS_PSY.SepSecS.RNA_pol_A_bac.RNA_pol_L.RNA_pol_N.RNA_pol_Rpb2_7.RNA_pol_Rpb2_6.RNA_pol_Rpb2_1.RNA_pol_Rpb2_3.RNA_pol_Rpb1_2.RNA_pol_Rpb1_1.RNA_pol_Rpb1_4.RNA_pol_Rpb1_5.RNA_pol_Rpb1_3.Methyltransf_PK.Methyltr_RsmB-F.Fibrillarin.TP_methylase.EMG1.FGGY_C.FGGY_N.Hexokinase_2.ADP_PFK_GK.S-AdoMet_synt_C.S-AdoMet_synt_M.S-AdoMet_synt_N.Acetyltransf_10.Acetyltransf_3.Acetyltransf_7.Dak1.Dak2.NMT.NMT_C.HAT_KAT11.zf-TAZ.Porphobil_deam.Porphobil_deamC.HMG_CoA_synt_C.HMG_CoA_synt_N.Formyl_trans_C.Formyl_trans_N.OTCace_N.Thiolase_N.FR47.UbiA.Prenyltransf.ATP-gua_PtransN.DNA_primase_lrg.DNA_primase_S.Thg1.Acetyltransf_2.CoA_trans.IPK.Glycogen_syn.mRNA_cap_enzyme.Aminotran_3.Carn_acyltransf.Glycos_transf_3.Glyco_tran_28_C.TGT.NTP_transferase.CDP-OH_P_transf.QRPTase_C.STT3.Ins_P5_2-kin.Fumble.PGK.AICARFT_IMPCHas.PAP_central.Alpha_kinase.Focal_AT.Furin-like.ATP-sulfurylase.TPK_catalytic.ACPS.Citrate_synt.UDPGP.Nuc_deoxyrib_tr.IspD.Acetyltransf_16.DOT1.DNA_pol_A.Methyltransf_1N.PARP_reg.NAD_kinase.ART.GalP_UDP_transf.ADK_lid.PIP5K.SpoU_methylase.Flavokinase.Phosphorylase.ADP_ribosyl_GH.Glycos_transf_1.Methyltransf_24.NAD_synthase.NTP_transf_3.PAP_assoc.RNA_ligase.S-methyl_trans
59,6511,4,ubiquitin-dependent protein catabolic process,Proteasome_A_N.Cullin.Peptidase_C12.Cullin_binding
60,4478,4,methionine adenosyltransferase activity,S-AdoMet_synt_C.S-AdoMet_synt_M.S-AdoMet_synt_N.S-methyl_trans
61,6556,4,S-adenosylmethionine biosynthetic process,S-AdoMet_synt_C.S-AdoMet_synt_M.S-AdoMet_synt_N.S-methyl_trans
62,16853,20,isomerase activity,Rotamase.Aldose_epim.RbsD_FucU.PGM_PMM_IV.PGM_PMM_III.PseudoU_synth_2.PseudoU_synth_1.Topoisom_I_N.DNA_gyraseB.DNA_topoisoIV.TIM.PGI.NAD_binding_5.Ribul_P_3_epim.MM_CoA_mutase.Rib_5-P_isom_A.ERO1.Topoisom_bac.DNA_photolyase.DNA_pol_B_thumb
63,6614,3,SRP-dependent cotranslational protein targeting to membrane,SRP_SPB.SRP14.SRP19
64,16868,3,"intramolecular transferase activity, phosphotransferases",PGM_PMM_IV.PGM_PMM_III.PGM_PMM_I
65,6807,227,nitrogen compound metabolic process,Gln-synt_N.CN_hydrolase.Gln-synt_C.Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L26.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_S6e.Ribosomal_S9.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.RNA_pol_A_bac.RNA_pol_L.RNA_pol_N.RNA_pol_Rpb2_7.RNA_pol_Rpb2_6.RNA_pol_Rpb2_1.RNA_pol_Rpb2_3.RNA_pol_Rpb1_2.RNA_pol_Rpb1_1.RNA_pol_Rpb1_4.RNA_pol_Rpb1_5.RNA_pol_Rpb1_3.mTERF.Sigma54_activat.PC4.BTD.YEATS.HAT_KAT11.zf-TAZ.PAH.RHD_DNA_bind.LAG1-DNAbind.IMS.Methyltransf_1N.DNA_binding_1.Tyr-DNA_phospho.DNA_ligase_A_C.DNA_ligase_A_M.DNA_ligase_A_N.RQC.Endonuclease_5.Rep-A_N.DnaB_C.DNA_pol_A.Ribonuc_red_lgN.Ribonuc_red_lgC.ORC5_C.DNA_gyraseB.Topoisom_I_N.Topoisom_bac.DNA_topoisoIV.MutS_III.DNA_mis_repair.MutL_C.MutS_IV.eIF-5_eIF-2B.eIF-1a.SUI1.IF4E.GMP_synt_C.AICARFT_IMPCHas.Adenylsucc_synt.OTCace_N.ELFV_dehydrog_N.Porphobil_deam.Porphobil_deamC.ALAD.tRNA-synt_2.tRNA-synt_1c_C.tRNA-synt_2b.DALR_1.Arg_tRNA_synt_N.tRNA-synt_1d.ATP-synt_ab_C.ATP-synt_DE_N.PGK.PGI.Glycolytic.tRNA_SAD.tRNA-synt_2d.DNA_primase_lrg.DNA_primase_S.PCNA_N.PCNA_C.HhH-GPD.Pur_DNA_glyco.OGG_N.H2TH.Ribonucleas_3_3.SpoU_methylase.mRNA_cap_enzyme.Ssu72.Thg1.TGT.PRO8NT.PROCN.Glutaminase.Peptidase_C26.URO-D.Coprogen_oxidas.PNP_UDP_1.Pribosyltran.TPK_catalytic.TPK_B1_binding.Cu_amine_oxid.Cu_amine_oxidN3.Oxidored_molyb.Rieske_2.PseudoU_synth_2.PseudoU_synth_1.MoeA_C.MoeA_N.IPPT.Fibrillarin.Helicase_C_2.DNA_pol_A_exo1.MafB19-deam.OMPdecase.RF-1.UPF1_Zn_bind.Med18.AIRC.CAF1.Asn_synthase.DHFR_1.GDC-P.MTHFR.NAD_kinase.GSH_synth_ATP.PAP_central.Ferrochelatase.Heme_oxygenase.NO_synthase.POT1.Rib_5-P_isom_A.Nuc_deoxyrib_tr.5_nucleotid_C.Trp_dioxygenase.dUTPase.Flavokinase.Tyr_Deacylase.Amidase_2.NT5C.AdoHcyase.THF_DHG_CYH.PMM.QRPTase_C.TBP.Fumble.tRNA-synt_2c.ProRS-C_1.DcpS.Gcd10p.Glyco_transf_64.6PGD.5-FTHF_cyc-lig.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.Amidase.DNA_photolyase.DNA_pol_B_thumb.DcpS_C.GMP_PDE_delta.Glyco_hydro_15.Glyco_hydro_30.Glyco_hydro_35.Glyco_tranf_2_3.Glyco_trans_1_2.Glyco_trans_1_4.Glyco_trans_4_4.Glyco_transf_4.Glyco_transf_41.NAD_synthase.PAP_assoc.PNP_phzG_C.Pribosyltran_N.RNA_ligase.Rep_fac-A_C.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7
66,4814,3,arginine-tRNA ligase activity,DALR_1.Arg_tRNA_synt_N.tRNA-synt_1d
67,48038,3,quinone binding,Cu_amine_oxid.Cu_amine_oxidN3.GSDH
68,6310,3,DNA recombination,DNA_ligase_A_C.DNA_ligase_A_M.DNA_ligase_A_N
69,5525,5,GTP binding,EFG_IV.FeoB_N.Adenylsucc_synt.EFG_C.EFG_II
